ENSG00000101400.6	protein_coding	SNTA1
ENSG00000101405.3	protein_coding	OXT
ENSG00000101407.13	protein_coding	TTI1
ENSG00000101412.13	protein_coding	E2F1
ENSG00000101413.12	protein_coding	RPRD1B
ENSG00000101417.12	protein_coding	PXMP4
ENSG00000101421.4	protein_coding	CHMP4B
ENSG00000101425.14	protein_coding	BPI
ENSG00000101435.5	protein_coding	CST9L
ENSG00000101438.4	protein_coding	SLC32A1
ENSG00000101439.9	protein_coding	CST3
ENSG00000101440.10	protein_coding	ASIP
ENSG00000101441.5	protein_coding	CST4
ENSG00000101442.10	protein_coding	ACTR5
ENSG00000101443.18	protein_coding	WFDC2
ENSG00000101444.13	protein_coding	AHCY
ENSG00000101445.10	protein_coding	PPP1R16B
ENSG00000101446.8	protein_coding	SPINT3
ENSG00000101447.15	protein_coding	FAM83D
ENSG00000101448.14	protein_coding	EPPIN
ENSG00000101452.15	protein_coding	DHX35
ENSG00000101457.13	protein_coding	DNTTIP1
ENSG00000101460.13	protein_coding	MAP1LC3A
ENSG00000101463.6	protein_coding	SYNDIG1
ENSG00000101464.11	protein_coding	PIGU
ENSG00000101470.10	protein_coding	TNNC2
ENSG00000101473.17	protein_coding	ACOT8
ENSG00000101474.12	protein_coding	APMAP
ENSG00000101489.20	protein_coding	CELF4
ENSG00000101493.11	protein_coding	ZNF516
ENSG00000101542.10	protein_coding	CDH20
ENSG00000101544.9	protein_coding	ADNP2
ENSG00000101546.13	protein_coding	RBFA
ENSG00000101557.15	protein_coding	USP14
ENSG00000101558.14	protein_coding	VAPA
ENSG00000101574.15	protein_coding	METTL4
ENSG00000101577.11	protein_coding	LPIN2
ENSG00000101596.17	protein_coding	SMCHD1
ENSG00000101605.14	protein_coding	MYOM1
ENSG00000101608.13	protein_coding	MYL12A
ENSG00000101624.11	protein_coding	CEP76
ENSG00000101638.14	protein_coding	ST8SIA5
ENSG00000101639.19	protein_coding	CEP192
ENSG00000101654.18	protein_coding	RNMT
ENSG00000101665.10	protein_coding	SMAD7
ENSG00000101670.12	protein_coding	LIPG
ENSG00000101680.16	protein_coding	LAMA1
ENSG00000101695.9	protein_coding	RNF125
ENSG00000101745.17	protein_coding	ANKRD12
ENSG00000101746.16	protein_coding	NOL4
ENSG00000101751.11	protein_coding	POLI
ENSG00000101752.13	protein_coding	MIB1
ENSG00000101773.19	protein_coding	RBBP8
ENSG00000101782.15	protein_coding	RIOK3
ENSG00000101811.15	protein_coding	CSTF2
ENSG00000101812.15	protein_coding	H2BW2
ENSG00000101825.8	protein_coding	MXRA5
ENSG00000101842.14	protein_coding	VSIG1
ENSG00000101843.19	protein_coding	PSMD10
ENSG00000101844.18	protein_coding	ATG4A
ENSG00000101846.9	protein_coding	STS
ENSG00000101849.18	protein_coding	TBL1X
ENSG00000101850.13	protein_coding	GPR143
ENSG00000101856.10	protein_coding	PGRMC1
ENSG00000101868.13	protein_coding	POLA1
ENSG00000101871.17	protein_coding	MID1
ENSG00000101882.10	protein_coding	NKAP
ENSG00000101883.6	protein_coding	RHOXF1
ENSG00000101888.12	protein_coding	NXT2
ENSG00000101890.5	protein_coding	GUCY2F
ENSG00000101892.12	protein_coding	ATP1B4
ENSG00000101898.7	protein_coding	MCTS2
ENSG00000101901.13	protein_coding	ALG13
ENSG00000101911.13	protein_coding	PRPS2
ENSG00000101916.12	protein_coding	TLR8
ENSG00000101928.13	protein_coding	MOSPD1
ENSG00000101935.13	protein_coding	AMMECR1
ENSG00000101938.15	protein_coding	CHRDL1
ENSG00000101940.18	protein_coding	WDR13
ENSG00000101945.17	protein_coding	SUV39H1
ENSG00000101951.17	protein_coding	PAGE4
ENSG00000101955.15	protein_coding	SRPX
ENSG00000101958.14	protein_coding	GLRA2
ENSG00000101966.14	protein_coding	XIAP
ENSG00000101972.20	protein_coding	STAG2
ENSG00000101974.15	protein_coding	ATP11C
ENSG00000101977.22	protein_coding	MCF2
ENSG00000101981.12	protein_coding	F9
ENSG00000101986.12	protein_coding	ABCD1
ENSG00000101997.13	protein_coding	CCDC22
ENSG00000102001.13	protein_coding	CACNA1F
ENSG00000102003.12	protein_coding	SYP
ENSG00000102007.11	protein_coding	PLP2
ENSG00000102010.15	protein_coding	BMX
ENSG00000102021.11	protein_coding	LUZP4
ENSG00000102024.19	protein_coding	PLS3
ENSG00000102030.16	protein_coding	NAA10
ENSG00000102032.13	protein_coding	RENBP
ENSG00000102034.18	protein_coding	ELF4
ENSG00000102038.16	protein_coding	SMARCA1
ENSG00000102043.16	protein_coding	MTMR8
ENSG00000102048.16	protein_coding	ASB9
ENSG00000102053.13	protein_coding	ZC3H12B
ENSG00000102054.18	protein_coding	RBBP7
ENSG00000102055.7	protein_coding	PPP1R2C
ENSG00000102057.10	protein_coding	KCND1
ENSG00000102076.10	protein_coding	OPN1LW
ENSG00000102078.16	protein_coding	SLC25A14
ENSG00000102081.16	protein_coding	FMR1
ENSG00000102096.9	protein_coding	PIM2
ENSG00000102098.19	protein_coding	SCML2
ENSG00000102100.16	protein_coding	SLC35A2
ENSG00000102103.18	protein_coding	PQBP1
ENSG00000102104.9	protein_coding	RS1
ENSG00000102109.9	protein_coding	PCSK1N
ENSG00000102119.12	protein_coding	EMD
ENSG00000102125.17	protein_coding	TAFAZZIN
ENSG00000102128.8	protein_coding	RAB40AL
ENSG00000102144.15	protein_coding	PGK1
ENSG00000102145.16	protein_coding	GATA1
ENSG00000102158.22	protein_coding	MAGT1
ENSG00000102172.16	protein_coding	SMS
ENSG00000102174.10	protein_coding	PHEX
ENSG00000102178.13	protein_coding	UBL4A
ENSG00000102181.21	protein_coding	CD99L2
ENSG00000102189.17	protein_coding	EEA1
ENSG00000102195.10	protein_coding	GPR50
ENSG00000102218.6	protein_coding	RP2
ENSG00000102221.14	protein_coding	JADE3
ENSG00000102225.17	protein_coding	CDK16
ENSG00000102226.10	protein_coding	USP11
ENSG00000102230.14	protein_coding	PCYT1B
ENSG00000102239.5	protein_coding	BRS3
ENSG00000102241.12	protein_coding	HTATSF1
ENSG00000102243.13	protein_coding	VGLL1
ENSG00000102245.9	protein_coding	CD40LG
ENSG00000102265.12	protein_coding	TIMP1
ENSG00000102271.14	protein_coding	KLHL4
ENSG00000102287.19	protein_coding	GABRE
ENSG00000102290.23	protein_coding	PCDH11X
ENSG00000102302.8	protein_coding	FGD1
ENSG00000102309.15	protein_coding	PIN4
ENSG00000102312.24	protein_coding	PORCN
ENSG00000102313.9	protein_coding	ITIH6
ENSG00000102316.17	protein_coding	MAGED2
ENSG00000102317.18	protein_coding	RBM3
ENSG00000102349.18	protein_coding	KLF8
ENSG00000102359.9	protein_coding	SRPX2
ENSG00000102362.16	protein_coding	SYTL4
ENSG00000102383.14	protein_coding	ZDHHC15
ENSG00000102384.14	protein_coding	CENPI
ENSG00000102385.13	protein_coding	DRP2
ENSG00000102387.16	protein_coding	TAF7L
ENSG00000102390.11	protein_coding	PBDC1
ENSG00000102393.14	protein_coding	GLA
ENSG00000102401.20	protein_coding	ARMCX3
ENSG00000102409.10	protein_coding	BEX4
ENSG00000102445.20	protein_coding	RUBCNL
ENSG00000102452.18	protein_coding	NALCN
ENSG00000102466.17	protein_coding	FGF14
ENSG00000102468.11	protein_coding	HTR2A
ENSG00000102471.16	protein_coding	NDFIP2
ENSG00000102524.12	protein_coding	TNFSF13B
ENSG00000102531.16	protein_coding	FNDC3A
ENSG00000102539.5	protein_coding	MLNR
ENSG00000102543.14	protein_coding	CDADC1
ENSG00000102547.19	protein_coding	CAB39L
ENSG00000102554.14	protein_coding	KLF5
ENSG00000102572.15	protein_coding	STK24
ENSG00000102575.14	protein_coding	ACP5
ENSG00000102580.15	protein_coding	DNAJC3
ENSG00000102595.21	protein_coding	UGGT2
ENSG00000102606.20	protein_coding	ARHGEF7
ENSG00000102678.7	protein_coding	FGF9
ENSG00000102683.8	protein_coding	SGCG
ENSG00000102699.6	protein_coding	PARP4
ENSG00000102710.21	protein_coding	SUPT20H
ENSG00000102738.8	protein_coding	MRPS31
ENSG00000102743.16	protein_coding	SLC25A15
ENSG00000102753.10	protein_coding	KPNA3
ENSG00000102755.13	protein_coding	FLT1
ENSG00000102760.13	protein_coding	RGCC
ENSG00000102763.18	protein_coding	VWA8
ENSG00000102780.17	protein_coding	DGKH
ENSG00000102781.14	protein_coding	KATNAL1
ENSG00000102786.15	protein_coding	INTS6
ENSG00000102794.10	protein_coding	ACOD1
ENSG00000102796.12	protein_coding	DHRS12
ENSG00000102802.10	protein_coding	MEDAG
ENSG00000102804.15	protein_coding	TSC22D1
ENSG00000102805.16	protein_coding	CLN5
ENSG00000102837.7	protein_coding	OLFM4
ENSG00000102854.16	protein_coding	MSLN
ENSG00000102858.13	protein_coding	MGRN1
ENSG00000102870.6	protein_coding	ZNF629
ENSG00000102871.16	protein_coding	TRADD
ENSG00000102878.18	protein_coding	HSF4
ENSG00000102879.17	protein_coding	CORO1A
ENSG00000102882.12	protein_coding	MAPK3
ENSG00000102886.15	protein_coding	GDPD3
ENSG00000102890.16	protein_coding	ELMO3
ENSG00000102891.4	protein_coding	MT4
ENSG00000102893.18	protein_coding	PHKB
ENSG00000102897.10	protein_coding	LYRM1
ENSG00000102898.13	protein_coding	NUTF2
ENSG00000102900.13	protein_coding	NUP93
ENSG00000102901.13	protein_coding	CENPT
ENSG00000102904.15	protein_coding	TSNAXIP1
ENSG00000102908.23	protein_coding	NFAT5
ENSG00000102910.14	protein_coding	LONP2
ENSG00000102921.8	protein_coding	N4BP1
ENSG00000102924.12	protein_coding	CBLN1
ENSG00000102931.8	protein_coding	ARL2BP
ENSG00000102934.10	protein_coding	PLLP
ENSG00000102935.12	protein_coding	ZNF423
ENSG00000102962.5	protein_coding	CCL22
ENSG00000102967.12	protein_coding	DHODH
ENSG00000102970.11	protein_coding	CCL17
ENSG00000102974.16	protein_coding	CTCF
ENSG00000102977.18	protein_coding	ACD
ENSG00000102978.13	protein_coding	POLR2C
ENSG00000102981.10	protein_coding	PARD6A
ENSG00000102984.15	protein_coding	ZNF821
ENSG00000102996.5	protein_coding	MMP15
ENSG00000103005.13	protein_coding	USB1
ENSG00000103018.18	protein_coding	CYB5B
ENSG00000103021.10	protein_coding	CCDC113
ENSG00000103023.12	protein_coding	PRSS54
ENSG00000103024.8	protein_coding	NME3
ENSG00000103034.15	protein_coding	NDRG4
ENSG00000103035.11	protein_coding	PSMD7
ENSG00000103037.12	protein_coding	SETD6
ENSG00000103042.9	protein_coding	SLC38A7
ENSG00000103043.15	protein_coding	VAC14
ENSG00000103044.11	protein_coding	HAS3
ENSG00000103047.8	protein_coding	TANGO6
ENSG00000103051.21	protein_coding	COG4
ENSG00000103056.12	protein_coding	SMPD3
ENSG00000103061.13	protein_coding	SLC7A6OS
ENSG00000103064.15	protein_coding	SLC7A6
ENSG00000103066.13	protein_coding	PLA2G15
ENSG00000103067.14	protein_coding	ESRP2
ENSG00000103089.9	protein_coding	FA2H
ENSG00000103091.15	protein_coding	WDR59
ENSG00000103111.15	protein_coding	MON1B
ENSG00000103121.9	protein_coding	CMC2
ENSG00000103126.15	protein_coding	AXIN1
ENSG00000103145.11	protein_coding	HCFC1R1
ENSG00000103148.17	protein_coding	NPRL3
ENSG00000103150.7	protein_coding	MLYCD
ENSG00000103152.12	protein_coding	MPG
ENSG00000103154.10	protein_coding	NECAB2
ENSG00000103160.12	protein_coding	HSDL1
ENSG00000103168.17	protein_coding	TAF1C
ENSG00000103174.13	protein_coding	NAGPA
ENSG00000103175.11	protein_coding	WFDC1
ENSG00000103184.12	protein_coding	SEC14L5
ENSG00000103187.8	protein_coding	COTL1
ENSG00000103194.16	protein_coding	USP10
ENSG00000103196.12	protein_coding	CRISPLD2
ENSG00000103197.18	protein_coding	TSC2
ENSG00000103199.14	protein_coding	ZNF500
ENSG00000103202.13	protein_coding	NME4
ENSG00000103222.20	protein_coding	ABCC1
ENSG00000103226.19	protein_coding	NOMO3
ENSG00000103227.19	protein_coding	LMF1
ENSG00000103241.7	protein_coding	FOXF1
ENSG00000103245.14	protein_coding	CIAO3
ENSG00000103248.19	protein_coding	MTHFSD
ENSG00000103249.19	protein_coding	CLCN7
ENSG00000103253.19	protein_coding	HAGHL
ENSG00000103254.10	protein_coding	ANTKMT
ENSG00000103257.9	protein_coding	SLC7A5
ENSG00000103260.9	protein_coding	METRN
ENSG00000103264.18	protein_coding	FBXO31
ENSG00000103266.11	protein_coding	STUB1
ENSG00000103269.14	protein_coding	RHBDL1
ENSG00000103274.11	protein_coding	NUBP1
ENSG00000103275.21	protein_coding	UBE2I
ENSG00000103310.11	protein_coding	ZP2
ENSG00000103313.14	protein_coding	MEFV
ENSG00000103316.12	protein_coding	CRYM
ENSG00000103319.12	protein_coding	EEF2K
ENSG00000103326.12	protein_coding	CAPN15
ENSG00000103335.22	protein_coding	PIEZO1
ENSG00000103342.13	protein_coding	GSPT1
ENSG00000103343.13	protein_coding	ZNF174
ENSG00000103351.13	protein_coding	CLUAP1
ENSG00000103353.16	protein_coding	UBFD1
ENSG00000103355.14	protein_coding	PRSS33
ENSG00000103356.18	protein_coding	EARS2
ENSG00000103363.16	protein_coding	ELOB
ENSG00000103365.15	protein_coding	GGA2
ENSG00000103375.11	protein_coding	AQP8
ENSG00000103381.12	protein_coding	CPPED1
ENSG00000103404.15	protein_coding	USP31
ENSG00000103415.12	protein_coding	HMOX2
ENSG00000103423.14	protein_coding	DNAJA3
ENSG00000103426.12	protein_coding	CORO7-PAM16
ENSG00000103429.11	protein_coding	BFAR
ENSG00000103449.13	protein_coding	SALL1
ENSG00000103460.17	protein_coding	TOX3
ENSG00000103479.17	protein_coding	RBL2
ENSG00000103485.19	protein_coding	QPRT
ENSG00000103489.12	protein_coding	XYLT1
ENSG00000103490.14	protein_coding	PYCARD
ENSG00000103494.16	protein_coding	RPGRIP1L
ENSG00000103495.15	protein_coding	MAZ
ENSG00000103496.15	protein_coding	STX4
ENSG00000103502.14	protein_coding	CDIPT
ENSG00000103507.14	protein_coding	BCKDK
ENSG00000103510.20	protein_coding	KAT8
ENSG00000103512.16	protein_coding	NOMO1
ENSG00000103522.17	protein_coding	IL21R
ENSG00000103528.17	protein_coding	SYT17
ENSG00000103534.17	protein_coding	TMC5
ENSG00000103540.17	protein_coding	CCP110
ENSG00000103544.17	protein_coding	VPS35L
ENSG00000103546.19	protein_coding	SLC6A2
ENSG00000103549.22	protein_coding	RNF40
ENSG00000103550.14	protein_coding	KNOP1
ENSG00000103569.10	protein_coding	AQP9
ENSG00000103591.13	protein_coding	AAGAB
ENSG00000103599.20	protein_coding	IQCH
ENSG00000103642.12	protein_coding	LACTB
ENSG00000103647.13	protein_coding	CORO2B
ENSG00000103653.17	protein_coding	CSK
ENSG00000103657.14	protein_coding	HERC1
ENSG00000103671.10	protein_coding	TRIP4
ENSG00000103707.10	protein_coding	MTFMT
ENSG00000103710.11	protein_coding	RASL12
ENSG00000103723.17	protein_coding	AP3B2
ENSG00000103740.10	protein_coding	ACSBG1
ENSG00000103742.12	protein_coding	IGDCC4
ENSG00000103769.10	protein_coding	RAB11A
ENSG00000103811.18	protein_coding	CTSH
ENSG00000103852.13	protein_coding	TTC23
ENSG00000103855.18	protein_coding	CD276
ENSG00000103876.14	protein_coding	FAH
ENSG00000103888.17	protein_coding	CEMIP
ENSG00000103932.12	protein_coding	RPAP1
ENSG00000103942.13	protein_coding	HOMER2
ENSG00000103966.11	protein_coding	EHD4
ENSG00000103978.17	protein_coding	TMEM87A
ENSG00000103994.18	protein_coding	ZNF106
ENSG00000103995.14	protein_coding	CEP152
ENSG00000104043.15	protein_coding	ATP8B4
ENSG00000104044.16	protein_coding	OCA2
ENSG00000104047.15	protein_coding	DTWD1
ENSG00000104055.17	protein_coding	TGM5
ENSG00000104059.5	protein_coding	ENTREP2
ENSG00000104064.18	protein_coding	GABPB1
ENSG00000104067.17	protein_coding	TJP1
ENSG00000104081.14	protein_coding	BMF
ENSG00000104093.14	protein_coding	DMXL2
ENSG00000104112.9	protein_coding	SCG3
ENSG00000104129.10	protein_coding	DNAJC17
ENSG00000104131.13	protein_coding	EIF3J
ENSG00000104133.16	protein_coding	SPG11
ENSG00000104140.7	protein_coding	RHOV
ENSG00000104142.11	protein_coding	VPS18
ENSG00000104147.9	protein_coding	OIP5
ENSG00000104154.7	protein_coding	SLC30A4
ENSG00000104164.12	protein_coding	BLOC1S6
ENSG00000104177.19	protein_coding	MYEF2
ENSG00000104205.16	protein_coding	SGK3
ENSG00000104213.13	protein_coding	PDGFRL
ENSG00000104218.16	protein_coding	CSPP1
ENSG00000104219.13	protein_coding	ZDHHC2
ENSG00000104221.13	protein_coding	BRF2
ENSG00000104228.13	protein_coding	TRIM35
ENSG00000104231.11	protein_coding	ZFAND1
ENSG00000104237.11	protein_coding	RP1
ENSG00000104267.10	protein_coding	CA2
ENSG00000104290.11	protein_coding	FZD3
ENSG00000104299.15	protein_coding	INTS9
ENSG00000104312.8	protein_coding	RIPK2
ENSG00000104313.20	protein_coding	EYA1
ENSG00000104320.15	protein_coding	NBN
ENSG00000104321.11	protein_coding	TRPA1
ENSG00000104324.16	protein_coding	CPQ
ENSG00000104325.7	protein_coding	DECR1
ENSG00000104327.7	protein_coding	CALB1
ENSG00000104331.9	protein_coding	BPNT2
ENSG00000104332.12	protein_coding	SFRP1
ENSG00000104341.17	protein_coding	LAPTM4B
ENSG00000104343.21	protein_coding	UBE2W
ENSG00000104356.11	protein_coding	POP1
ENSG00000104361.10	protein_coding	NIPAL2
ENSG00000104365.16	protein_coding	IKBKB
ENSG00000104368.19	protein_coding	PLAT
ENSG00000104369.5	protein_coding	JPH1
ENSG00000104371.5	protein_coding	DKK4
ENSG00000104375.17	protein_coding	STK3
ENSG00000104381.14	protein_coding	GDAP1
ENSG00000104388.15	protein_coding	RAB2A
ENSG00000104408.11	protein_coding	EIF3E
ENSG00000104412.8	protein_coding	EMC2
ENSG00000104413.18	protein_coding	ESRP1
ENSG00000104415.14	protein_coding	CCN4
ENSG00000104419.17	protein_coding	NDRG1
ENSG00000104427.13	protein_coding	ZC2HC1A
ENSG00000104432.14	protein_coding	IL7
ENSG00000104435.14	protein_coding	STMN2
ENSG00000104442.10	protein_coding	ARMC1
ENSG00000104447.13	protein_coding	TRPS1
ENSG00000104450.13	protein_coding	SPAG1
ENSG00000104472.10	protein_coding	CHRAC1
ENSG00000104490.18	protein_coding	NCALD
ENSG00000104497.15	protein_coding	SNX16
ENSG00000104499.7	protein_coding	GML
ENSG00000104517.13	protein_coding	UBR5
ENSG00000104518.11	protein_coding	GSDMD
ENSG00000104522.16	protein_coding	GFUS
ENSG00000104524.14	protein_coding	PYCR3
ENSG00000104529.19	protein_coding	EEF1D
ENSG00000104537.17	protein_coding	ANXA13
ENSG00000104549.12	protein_coding	SQLE
ENSG00000104611.12	protein_coding	SH2D4A
ENSG00000104613.12	protein_coding	INTS10
ENSG00000104626.15	protein_coding	ERI1
ENSG00000104635.15	protein_coding	SLC39A14
ENSG00000104643.10	protein_coding	MTMR9
ENSG00000104660.19	protein_coding	LEPROTL1
ENSG00000104671.8	protein_coding	DCTN6
ENSG00000104679.12	protein_coding	R3HCC1
ENSG00000104687.14	protein_coding	GSR
ENSG00000104689.10	protein_coding	TNFRSF10A
ENSG00000104691.16	protein_coding	UBXN8
ENSG00000104695.13	protein_coding	PPP2CB
ENSG00000104714.14	protein_coding	ERICH1
ENSG00000104722.14	protein_coding	NEFM
ENSG00000104723.21	protein_coding	TUSC3
ENSG00000104728.16	protein_coding	ARHGEF10
ENSG00000104731.14	protein_coding	KLHDC4
ENSG00000104738.19	protein_coding	MCM4
ENSG00000104755.16	protein_coding	ADAM2
ENSG00000104756.16	protein_coding	KCTD9
ENSG00000104760.17	protein_coding	FGL1
ENSG00000104763.20	protein_coding	ASAH1
ENSG00000104765.16	protein_coding	BNIP3L
ENSG00000104774.13	protein_coding	MAN2B1
ENSG00000104783.15	protein_coding	KCNN4
ENSG00000104804.9	protein_coding	TULP2
ENSG00000104805.17	protein_coding	NUCB1
ENSG00000104808.8	protein_coding	DHDH
ENSG00000104812.15	protein_coding	GYS1
ENSG00000104814.13	protein_coding	MAP4K1
ENSG00000104818.15	protein_coding	CGB2
ENSG00000104823.9	protein_coding	ECH1
ENSG00000104824.18	protein_coding	HNRNPL
ENSG00000104825.17	protein_coding	NFKBIB
ENSG00000104826.15	protein_coding	LHB
ENSG00000104827.12	protein_coding	CGB3
ENSG00000104833.12	protein_coding	TUBB4A
ENSG00000104835.15	protein_coding	SARS2
ENSG00000104848.2	protein_coding	KCNA7
ENSG00000104852.15	protein_coding	SNRNP70
ENSG00000104853.16	protein_coding	CLPTM1
ENSG00000104856.15	protein_coding	RELB
ENSG00000104859.15	protein_coding	CLASRP
ENSG00000104863.12	protein_coding	LIN7B
ENSG00000104866.11	protein_coding	PPP1R37
ENSG00000104870.13	protein_coding	FCGRT
ENSG00000104872.11	protein_coding	PIH1D1
ENSG00000104879.5	protein_coding	CKM
ENSG00000104880.19	protein_coding	ARHGEF18
ENSG00000104881.16	protein_coding	PPP1R13L
ENSG00000104883.8	protein_coding	PEX11G
ENSG00000104884.17	protein_coding	ERCC2
ENSG00000104885.19	protein_coding	DOT1L
ENSG00000104886.12	protein_coding	PLEKHJ1
ENSG00000104888.10	protein_coding	SLC17A7
ENSG00000104889.7	protein_coding	RNASEH2A
ENSG00000104892.17	protein_coding	KLC3
ENSG00000104894.12	protein_coding	CD37
ENSG00000104897.10	protein_coding	SF3A2
ENSG00000104899.8	protein_coding	AMH
ENSG00000104901.7	protein_coding	DKKL1
ENSG00000104903.5	protein_coding	LYL1
ENSG00000104904.12	protein_coding	OAZ1
ENSG00000104907.13	protein_coding	TRMT1
ENSG00000104915.15	protein_coding	STX10
ENSG00000104918.8	protein_coding	RETN
ENSG00000104921.15	protein_coding	FCER2
ENSG00000104936.20	protein_coding	DMPK
ENSG00000104938.18	protein_coding	CLEC4M
ENSG00000104941.8	protein_coding	RSPH6A
ENSG00000104946.14	protein_coding	TBC1D17
ENSG00000104951.16	protein_coding	IL4I1
ENSG00000104953.20	protein_coding	TLE6
ENSG00000104957.14	protein_coding	YJU2B
ENSG00000104960.15	protein_coding	PTOV1
ENSG00000104964.15	protein_coding	TLE5
ENSG00000104967.8	protein_coding	NOVA2
ENSG00000104969.11	protein_coding	SGTA
ENSG00000104972.16	protein_coding	LILRB1
ENSG00000104973.19	protein_coding	MED25
ENSG00000104974.12	protein_coding	LILRA1
ENSG00000104976.13	protein_coding	SNAPC2
ENSG00000104979.9	protein_coding	C19orf53
ENSG00000104980.8	protein_coding	TIMM44
ENSG00000104983.8	protein_coding	CCDC61
ENSG00000104998.4	protein_coding	IL27RA
ENSG00000105011.9	protein_coding	ASF1B
ENSG00000105048.18	protein_coding	TNNT1
ENSG00000105053.11	protein_coding	VRK3
ENSG00000105058.12	protein_coding	FAM32A
ENSG00000105063.19	protein_coding	PPP6R1
ENSG00000105072.9	protein_coding	C19orf44
ENSG00000105085.11	protein_coding	MED26
ENSG00000105088.9	protein_coding	OLFM2
ENSG00000105122.13	protein_coding	RASAL3
ENSG00000105127.10	protein_coding	AKAP8
ENSG00000105131.8	protein_coding	EPHX3
ENSG00000105135.16	protein_coding	ILVBL
ENSG00000105136.22	protein_coding	ZNF419
ENSG00000105137.13	protein_coding	SYDE1
ENSG00000105141.6	protein_coding	CASP14
ENSG00000105143.13	protein_coding	SLC1A6
ENSG00000105146.14	protein_coding	AURKC
ENSG00000105171.10	protein_coding	POP4
ENSG00000105173.14	protein_coding	CCNE1
ENSG00000105176.18	protein_coding	URI1
ENSG00000105185.12	protein_coding	PDCD5
ENSG00000105186.16	protein_coding	ANKRD27
ENSG00000105193.9	protein_coding	RPS16
ENSG00000105197.11	protein_coding	TIMM50
ENSG00000105198.12	protein_coding	LGALS13
ENSG00000105202.9	protein_coding	FBL
ENSG00000105204.14	protein_coding	DYRK1B
ENSG00000105205.7	protein_coding	CLC
ENSG00000105219.10	protein_coding	CCNP
ENSG00000105220.17	protein_coding	GPI
ENSG00000105221.18	protein_coding	AKT2
ENSG00000105223.21	protein_coding	PLD3
ENSG00000105227.16	protein_coding	PRX
ENSG00000105229.7	protein_coding	PIAS4
ENSG00000105245.9	protein_coding	NUMBL
ENSG00000105246.6	protein_coding	EBI3
ENSG00000105248.16	protein_coding	YJU2
ENSG00000105251.11	protein_coding	SHD
ENSG00000105254.12	protein_coding	TBCB
ENSG00000105255.11	protein_coding	FSD1
ENSG00000105258.9	protein_coding	POLR2I
ENSG00000105261.8	protein_coding	OVOL3
ENSG00000105270.15	protein_coding	CLIP3
ENSG00000105278.12	protein_coding	ZFR2
ENSG00000105281.12	protein_coding	SLC1A5
ENSG00000105287.13	protein_coding	PRKD2
ENSG00000105289.15	protein_coding	TJP3
ENSG00000105290.13	protein_coding	APLP1
ENSG00000105298.14	protein_coding	CACTIN
ENSG00000105321.14	protein_coding	CCDC9
ENSG00000105323.18	protein_coding	HNRNPUL1
ENSG00000105325.15	protein_coding	FZR1
ENSG00000105327.18	protein_coding	BBC3
ENSG00000105329.11	protein_coding	TGFB1
ENSG00000105339.11	protein_coding	DENND3
ENSG00000105341.19	protein_coding	DMAC2
ENSG00000105352.11	protein_coding	CEACAM4
ENSG00000105355.9	protein_coding	PLIN3
ENSG00000105357.20	protein_coding	MYH14
ENSG00000105364.14	protein_coding	MRPL4
ENSG00000105366.15	protein_coding	SIGLEC8
ENSG00000105369.10	protein_coding	CD79A
ENSG00000105370.8	protein_coding	LIM2
ENSG00000105371.10	protein_coding	ICAM4
ENSG00000105372.8	protein_coding	RPS19
ENSG00000105373.19	protein_coding	NOP53
ENSG00000105374.10	protein_coding	NKG7
ENSG00000105376.5	protein_coding	ICAM5
ENSG00000105379.10	protein_coding	ETFB
ENSG00000105383.15	protein_coding	CD33
ENSG00000105388.17	protein_coding	CEACAM5
ENSG00000105392.17	protein_coding	CRX
ENSG00000105393.16	protein_coding	BABAM1
ENSG00000105397.15	protein_coding	TYK2
ENSG00000105398.4	protein_coding	SULT2A1
ENSG00000105401.9	protein_coding	CDC37
ENSG00000105402.8	protein_coding	NAPA
ENSG00000105404.11	protein_coding	RABAC1
ENSG00000105409.19	protein_coding	ATP1A3
ENSG00000105419.18	protein_coding	MEIS3
ENSG00000105426.19	protein_coding	PTPRS
ENSG00000105427.10	protein_coding	CNFN
ENSG00000105428.6	protein_coding	ZNRF4
ENSG00000105429.13	protein_coding	MEGF8
ENSG00000105438.9	protein_coding	KDELR1
ENSG00000105443.17	protein_coding	CYTH2
ENSG00000105447.13	protein_coding	GRWD1
ENSG00000105464.4	protein_coding	GRIN2D
ENSG00000105467.9	protein_coding	SYNGR4
ENSG00000105472.14	protein_coding	CLEC11A
ENSG00000105479.16	protein_coding	ODAD1
ENSG00000105483.18	protein_coding	CARD8
ENSG00000105486.15	protein_coding	LIG1
ENSG00000105492.16	protein_coding	SIGLEC6
ENSG00000105497.8	protein_coding	ZNF175
ENSG00000105499.14	protein_coding	PLA2G4C
ENSG00000105507.3	protein_coding	CABP5
ENSG00000105509.11	protein_coding	HAS1
ENSG00000105514.8	protein_coding	RAB3D
ENSG00000105516.11	protein_coding	DBP
ENSG00000105518.14	protein_coding	TMEM205
ENSG00000105519.18	protein_coding	CAPS
ENSG00000105520.11	protein_coding	PLPPR2
ENSG00000105523.4	protein_coding	FAM83E
ENSG00000105538.10	protein_coding	RASIP1
ENSG00000105549.11	protein_coding	THEG
ENSG00000105550.10	protein_coding	FGF21
ENSG00000105552.15	protein_coding	BCAT2
ENSG00000105556.12	protein_coding	MIER2
ENSG00000105559.13	protein_coding	PLEKHA4
ENSG00000105568.19	protein_coding	PPP2R1A
