"","FBS10-HCC2429-diABZI-1","FBS10-HCC2429-diABZI-2","FBS10-HCC2429-MA2-1","FBS10-HCC2429-MA2-2","FBS10-HCC2429-mock-1","FBS10-HCC2429-mock-2"
"ENSG00000115840.14",359.563551847958,344.856604602634,329.755093135351,295.740481824075,322.889719933507,368.989894106825
"ENSG00000128708.13",895.48446484039,876.771791701848,957.094050807481,921.091165457664,824.305496622059,858.165068008445
"ENSG00000172878.14",67.6321918952111,65.8362608786847,112.599300094998,158.609420419616,148.771713962537,108.588454551437
"ENSG00000144355.15",381.822247914736,372.027124965266,368.820156433615,306.479661331653,450.723192671687,429.082534004223
"ENSG00000115844.11",346.721996424816,347.991664644476,414.779054431573,370.914738377122,396.724570566766,400.617599315982
"ENSG00000091409.16",900.621087009647,855.871391422901,791.642018014831,790.568829904022,794.551153829551,820.211821757458
"ENSG00000152256.14",204.608783075385,228.859383054475,259.667773688464,228.82713258455,250.156881996266,262.509953235999
"ENSG00000091428.18",65.0638808105828,57.4761007671057,105.705465395304,57.8263511946516,30.8563554885263,49.5500714943451
"ENSG00000091436.17",449.454439809947,488.024346513425,413.630081981624,385.784371541461,499.211751296514,400.617599315982
"ENSG00000144354.15",799.600851014268,708.523569456321,752.576954716567,688.133579216353,768.1028491251,760.11918186006
"ENSG00000172845.18",777.34215494749,661.497668828689,792.79099046478,780.655741127796,797.857191917608,790.692630228912
"ENSG00000138430.16",1499.89367342291,1537.22444051659,1378.76693993875,1504.31122179229,1464.57487300898,1508.64153847676
"ENSG00000217236.2",11.1293480333892,7.31514009763163,6.89383469969374,4.13045365676083,3.30603808805638,5.27128420152608
"ENSG00000138433.16",273.953182360349,299.920744002897,250.475994088873,303.175298406245,266.687072436548,250.913127992641
"ENSG00000144306.15",230.291893921668,241.399623221844,247.029076739026,213.131408688859,235.830716948022,211.905624901348
"ENSG00000163328.14",16.2659702026457,22.9904403068423,12.6386969494385,31.3914477913823,14.3261650482443,24.24790732702
"ENSG00000115935.19",16.2659702026457,36.5757004881582,16.0856142992854,29.7392663286779,9.91811426416915,8.43405472244172
"ENSG00000138435.16",1.71220738975218,22.9904403068423,3.44691734984687,18.1739960897476,0,0
"ENSG00000128656.15",141.257109654555,152.572922036317,120.64210724464,197.435684793167,168.607942490876,154.975755524867
"ENSG00000115966.18",391.239388558373,325.001224337634,358.479404384075,399.001823243096,343.827961157864,416.43145192056
"ENSG00000154518.10",1159.16440286223,989.633953208165,1092.67279990146,1043.35259369778,1008.3416168572,1099.58988443834
"ENSG00000144320.14",335.592648391427,389.792465202371,395.246522782441,394.871369586335,362.562176990184,402.726112996592
"ENSG00000174279.5",1.71220738975218,0,2.29794489989791,3.30436292540866,0,0
"ENSG00000128714.6",214.882027413899,256.029903417107,337.797900284993,307.305752063005,338.31789767777,351.067527821637
"ENSG00000170178.7",22.2586960667783,26.1255003486844,21.8304765490302,23.1305404778606,35.2644062726014,22.1393936464095
"ENSG00000128713.14",313.333952324649,320.821144281844,445.801310580195,440.306359810704,473.865459288082,439.625102407275
"ENSG00000128710.6",862.096420740222,826.610831032374,1066.24643355263,1131.74430195247,1043.6060231298,1057.41961082613
"ENSG00000128709.13",224.299168057536,240.354603207896,261.965718588362,272.609941346214,314.073618365357,307.842997369123
"ENSG00000175879.9",294.499671037375,289.470543863423,329.755093135351,296.566572555427,358.154126206108,324.711106814006
"ENSG00000128652.12",356.139137068453,337.541464505002,467.631787129225,437.001996885295,517.945967128834,497.609228624062
"ENSG00000170166.6",198.616057211253,222.589262970791,267.710580838107,230.479314047254,307.461542189244,264.618466916609
"ENSG00000128645.15",263.679938021836,231.994443096317,171.196895042395,190.000868210998,186.240145627176,276.215292159966
"ENSG00000128654.14",382.678351609612,340.676524546845,380.309880933105,375.871282765235,449.621179975668,393.237801433845
"ENSG00000170144.22",5030.4653110919,4806.04704414398,5230.12259216765,5197.76288166782,5715.03784155347,5409.39184760606
"ENSG00000116044.17",2016.12420143319,1971.9527663187,1936.01857816399,1862.83459919913,2359.40918217624,2130.65307425684
"ENSG00000018510.18",1201.11348391115,1134.89173514685,1143.22758769921,1078.87449514593,1333.43536218274,1242.96881471985
"ENSG00000196659.10",0,3.13506004184213,1.14897244994896,3.30436292540866,0,2.10851368061043
"ENSG00000197557.7",0,7.31514009763163,0,1.65218146270433,0,3.16277052091565
"ENSG00000128655.19",3.42441477950436,43.8908405857898,20.6815040990812,23.1305404778606,15.4281777442631,10.5425684030522
"ENSG00000155636.15",133.55217640067,164.068142189738,172.345867492344,142.913696523925,141.057625090406,139.161902920288
"ENSG00000079156.17",78.7615399286003,73.1514009763163,47.1078704479072,54.5219882692429,56.2026474969585,75.9064925019755
"ENSG00000180228.14",612.97024553128,562.220767503688,682.48963526968,541.91551976702,535.578170265134,489.17517390162
"ENSG00000204311.15",25.6831108462827,17.7653402371054,29.8732836986729,29.7392663286779,22.0402539203759,18.9766231254939
"ENSG00000079150.19",74.4810214542198,68.9713209205268,73.5342367967332,59.4785326573559,76.0388760252968,74.8522356616703
"ENSG00000116095.11",226.867479142164,202.733882705791,265.412635938209,237.088039898071,251.258894692285,256.184412194167
"ENSG00000155657.29",11.1293480333892,187.05858249658,22.9794489989791,81.7829824038643,7.71408887213156,8.43405472244172
"ENSG00000163492.16",0,2.09004002789475,0,6.60872585081732,0,0
"ENSG00000187231.14",7.70493325388481,13.5852601813159,2.29794489989791,9.91308877622598,3.30603808805638,0
"ENSG00000144331.20",0.85610369487609,3.13506004184213,0,6.60872585081732,0,0
"ENSG00000163510.14",487.979106079371,373.072144979213,433.162613630757,444.436813467465,424.274887967236,486.012403380704
"ENSG00000170035.16",367.268485101843,270.66018361237,402.140357482135,368.436466183066,451.825205367706,424.865506643002
"ENSG00000115232.14",79.6176436234764,91.9617612273691,49.4058153478051,65.261167776821,63.9167363690901,64.3096672586181
"ENSG00000188452.15",0,1.04502001394738,0,5.78263511946516,0,0
"ENSG00000162992.5",0,8.36016011157901,1.14897244994896,9.91308877622598,0,0
"ENSG00000138434.17",678.034126341863,640.597268549741,551.506775975499,541.089429035668,557.61842418551,606.197683175499
"ENSG00000150722.11",5.13662216925654,8.36016011157901,3.44691734984687,8.26090731352165,4.40805078407518,2.10851368061043
"ENSG00000115252.19",0,8.36016011157901,0,1.65218146270433,0,0
"ENSG00000077232.19",1487.90822169464,1424.36227901027,1524.68644108227,1549.74621201666,1346.65951453497,1450.65741225998
"ENSG00000162998.5",0.85610369487609,8.36016011157901,0,1.65218146270433,0,0
"ENSG00000061676.16",1463.08121454324,1435.85749916369,1583.28403602966,1633.18137588323,1552.73588869048,1583.49377413843
"ENSG00000162999.13",32.5319404052914,24.0354603207896,28.7243112487239,42.1306272989604,27.5503174004699,26.3564210076304
"ENSG00000163002.13",232.860205006296,245.579703277633,272.306470637903,236.261949166719,271.095123220624,244.58758695081
"ENSG00000170396.9",1.71220738975218,1.04502001394738,4.59588979979583,4.95654438811299,0,0
"ENSG00000188738.16",0.85610369487609,18.8103602510528,0,8.26090731352165,0,0
"ENSG00000065548.18",1463.08121454324,1357.48099811764,1275.35941944334,1467.9632296128,1497.63525388954,1302.00719777694
"ENSG00000138448.13",788.471502980879,830.790911088164,929.518712008706,822.786368426756,895.93632186328,901.389598460959
"ENSG00000144369.14",72.7688140644676,72.1063809623689,62.0445122972437,67.7394399708775,42.978495144733,82.2320335438068
"ENSG00000163012.4",0,0,0,2.47827219405649,0,1.05425684030522
"ENSG00000064989.13",0.85610369487609,4.1800800557895,0,0.826090731352165,2.20402539203759,0
"ENSG00000003436.16",0,1.04502001394738,2.29794489989791,13.2174517016346,0,0
"ENSG00000144366.17",35.1002514899197,35.5306804742108,27.575338798775,51.2176253438342,28.6523300964887,42.1702736122086
"ENSG00000168542.16",0,2.09004002789475,0,2.47827219405649,0,2.10851368061043
"ENSG00000204262.14",96.7397175209982,95.0968212692112,76.9811541465801,99.1308877622598,126.731460042161,93.8288587871642
"ENSG00000115368.10",900.621087009647,774.359830335006,869.77214461136,841.786455247856,921.282613871713,853.948040647225
"ENSG00000138449.11",0,7.31514009763163,3.44691734984687,7.43481658216949,0,0
"ENSG00000138381.10",98.4519249107503,94.0518012552638,86.1729337461718,114.000520926599,116.813345777992,104.371427190216
"ENSG00000286053.2",0,0,0,0,0,0
"ENSG00000286165.1",0,0,0,0,0,0
"ENSG00000151687.15",23.1147997616544,14.6302801952633,13.7876693993875,28.9131755973258,16.5301904402819,15.8138526045782
"ENSG00000128694.12",100.164132300503,86.7366611576322,141.323611343722,112.348339463894,116.813345777992,107.534197711132
"ENSG00000128699.14",231.147997616544,230.94942308237,253.922911438719,192.479140405054,232.524678859966,223.502450144706
"ENSG00000064933.19",468.288721097221,421.143065620793,474.525621828919,412.21927494473,394.520545174729,430.136790844528
"ENSG00000187699.10",15.4098665077696,15.6753002092106,1.14897244994896,6.60872585081732,12.1221396562067,7.37979788213651
"ENSG00000138379.5",0,0,0,0,0,0
"ENSG00000198130.16",578.726097736237,549.68052733632,427.417751381012,460.958628094508,441.907091103537,454.384698171548
"ENSG00000151689.13",71.9127103695916,77.3314810321058,40.2140357482135,51.2176253438342,52.8966094089022,55.8756125361764
"ENSG00000151690.15",611.258038141528,513.104826848162,535.421161676214,513.828434901047,650.187490651089,547.159300118407
"ENSG00000189362.12",85.610369487609,91.9617612273691,116.046217444845,87.5656175233295,120.119383866049,73.7979788213651
"ENSG00000138386.17",382.678351609612,421.143065620793,374.56501868336,407.262730556617,408.846710222973,343.6877299395
"ENSG00000115419.14",1100.94935161065,908.12239212027,869.77214461136,793.873192829431,1043.6060231298,960.427981518051
"ENSG00000115415.21",925.448094161053,989.633953208165,6380.24401456656,6386.50744408359,854.059839414566,782.25857550647
"ENSG00000138378.19",0,11.4952201534211,2.29794489989791,9.08699804487382,0,0
"ENSG00000128641.19",83.0420584029807,99.2769013250007,54.001705147601,59.4785326573559,74.9368633292781,59.0383830570921
"ENSG00000173559.15",207.177094160014,219.454202928949,238.986269589383,214.783590151563,181.832094843101,228.773734346232
"ENSG00000168497.5",0,3.13506004184213,0,1.65218146270433,0,0
"ENSG00000144339.12",1.71220738975218,3.13506004184213,0,0.826090731352165,0,0
"ENSG00000196950.14",238.852930870429,261.255003486844,263.114691038311,251.131582331058,275.503174004699,247.750357471726
"ENSG00000118997.14",0,25.080480334737,0,15.6957238956911,0,0
"ENSG00000081320.11",176.357361144475,141.077701882896,147.068473593466,148.69633164339,154.281777442631,152.867241844256
"ENSG00000138411.13",9.41714064363699,26.1255003486844,11.4897244994896,26.4349034032693,25.3462920084323,7.37979788213651
"ENSG00000144395.18",165.228013111085,157.798022106054,117.195189894794,160.26160188232,154.281777442631,151.812985003951
"ENSG00000119041.11",565.028438618219,527.735107043425,550.35780352555,503.915346124821,466.15137041595,453.330441331243
"ENSG00000187944.5",0,1.04502001394738,0,6.60872585081732,4.40805078407518,0
"ENSG00000197121.15",243.13344934481,245.579703277633,249.327021638924,212.305317957506,268.891097828586,294.137658445155
"ENSG00000065413.20",3.42441477950436,16.720320223158,5.74486224974478,9.08699804487382,0,2.10851368061043
"ENSG00000115524.17",4063.06813588192,3819.54815097766,4314.39154955833,4060.23594459589,4214.09654957587,4311.91047684833
"ENSG00000115520.9",138.688798569927,131.672521757369,118.344162344743,101.609159956316,120.119383866049,106.479940870827
"ENSG00000144381.18",12377.5472205185,10387.4989386369,11878.0771875723,11323.2256546441,11509.4205972203,11450.2835425549
"ENSG00000115541.11",165.228013111085,151.52790202237,174.643812392241,208.174864300746,199.464297979402,156.030012365172
"ENSG00000270757.1",0,0,1.14897244994896,0,0,0
"ENSG00000115540.15",106.156858164635,63.7462208507899,111.450327645049,110.69615800119,116.813345777992,106.479940870827
"ENSG00000162944.11",2.56831108462827,10.4502001394738,0,8.26090731352165,3.30603808805638,1.05425684030522
"ENSG00000247626.5",368.980692491595,308.280904114476,295.285919636882,291.610028167314,309.665567581281,321.548336293091
"ENSG00000152430.19",2.56831108462827,4.1800800557895,0,3.30436292540866,0,0
"ENSG00000115896.16",0,6.27012008368426,0,4.95654438811299,0,0
"ENSG00000119042.18",12.8415554231413,24.0354603207896,24.1284214489281,18.1739960897476,23.1422666163947,12.6510820836626
"ENSG00000226124.10",3.42441477950436,3.13506004184213,0,5.78263511946516,0,0
"ENSG00000178074.6",212.31371632927,161.978102161843,207.964013440761,187.522596016941,187.342158323195,217.176909102874
"ENSG00000162971.11",131.839969010918,119.132281590001,163.154087892752,121.435337508768,145.465675874481,146.541700802425
"ENSG00000162972.11",156.666976162324,160.933082147896,178.090729742088,166.044237001785,175.220018666988,145.48744396212
"ENSG00000196141.14",383.534455304488,404.422745397635,513.590685127184,378.349554959292,451.825205367706,345.796243620111
"ENSG00000155729.13",126.703346841661,119.132281590001,170.047922592446,142.913696523925,112.405294993917,171.84386496975
"ENSG00000163535.18",482.842483910115,397.107605300003,505.547877977541,513.002344169695,553.210373401435,520.802879110776
"ENSG00000138356.14",1.71220738975218,9.40518012552638,2.29794489989791,9.91308877622598,5.51006348009397,4.21702736122086
"ENSG00000082153.18",2280.6602431499,2174.68664902449,2168.11101305368,2149.48808297833,2233.7797348301,2291.95437082354
"ENSG00000013441.17",350.146411204321,334.40640446316,364.224266633819,348.610288630614,320.685694541469,393.237801433845
"ENSG00000240344.10",97.5958212158742,99.2769013250007,73.5342367967332,72.6959843589905,74.9368633292781,85.3948040647225
"ENSG00000196290.17",182.350087008607,170.338262273422,180.388674641986,157.783329688264,198.362285283383,186.603460734023
"ENSG00000115942.9",756.795666270463,722.108829637637,719.256753668047,684.003125559593,786.83706495742,727.437219810599
"ENSG00000155744.10",328.743818832419,287.380503835528,245.880104289077,328.784111078162,264.483047044511,268.83549427783
"ENSG00000119013.10",256.831108462827,263.345043514739,230.94346243974,264.349034032693,301.95147870915,311.005767890039
"ENSG00000003402.21",390.383284863497,430.548245746319,542.314996375908,529.524158796738,426.478913359274,503.934769665893
"ENSG00000003400.16",30.8197330155392,33.440640446316,21.8304765490302,35.5219014481431,6.61207617611277,11.5968252433574
"ENSG00000064012.24",184.918398093235,147.34782196658,229.794489989791,228.82713258455,185.138132931158,144.433187121815
"ENSG00000155749.13",0,10.4502001394738,2.29794489989791,3.30436292540866,1.10201269601879,2.10851368061043
"ENSG00000115993.13",303.060707986136,252.894843375265,224.049627740047,208.174864300746,246.85084390821,281.486576361493
"ENSG00000082146.13",90.7469916568655,52.2510006973688,54.001705147601,94.1743433741468,56.2026474969585,63.2554104183129
"ENSG00000155754.15",0,8.36016011157901,1.14897244994896,8.26090731352165,1.10201269601879,0
"ENSG00000155755.20",437.468988081682,446.22354595553,505.547877977541,498.958801736708,488.191624336326,503.934769665893
"ENSG00000082126.18",0.85610369487609,22.9904403068423,0,12.3913609702825,0,1.05425684030522
"ENSG00000003393.16",184.918398093235,178.698422385001,255.071883888668,276.740395002975,229.218640771909,171.84386496975
"ENSG00000138395.17",1.71220738975218,6.27012008368426,0,12.3913609702825,0,3.16277052091565
"ENSG00000155760.3",29.9636293206631,30.3055804044739,20.6815040990812,32.2175385227344,33.0603808805638,31.6277052091565
"ENSG00000182329.14",1.71220738975218,21.9454202928949,0,9.08699804487382,0,2.10851368061043
"ENSG00000116030.17",630.948423123678,643.732328591584,721.554698567945,601.394052424376,569.740563841717,656.802011510149
"ENSG00000055044.11",1546.12327294622,1486.01845983317,1546.5169176313,1547.26793982261,1606.7345107954,1635.15235931339
"ENSG00000204217.16",1223.37217997793,1449.44275934501,1436.2155624362,1413.44124134355,1427.10644134434,1300.95294093664
"ENSG00000289490.1",0,0,0,0,0,0
"ENSG00000138439.12",398.088218117382,334.40640446316,353.883514584279,326.305838884105,323.991732629526,345.796243620111
"ENSG00000163596.17",69.3443992849633,68.9713209205268,54.001705147601,52.8698068065386,81.5489395053908,64.3096672586181
"ENSG00000138442.11",804.737473183524,736.7391098329,731.895450617485,660.872585081732,793.449141133532,819.157564917153
"ENSG00000138380.18",59.0711549464502,47.0259006276319,81.5770439463759,99.956978493612,61.7127109770525,94.8831156274694
"ENSG00000144426.19",520.511046484663,607.156628103425,651.467379121059,574.959149021107,654.595541435164,619.903022099467
"ENSG00000119004.17",297.924085816879,317.686084240002,297.58386453678,377.523464227939,281.013237484793,322.602593133396
"ENSG00000138443.17",533.352601907804,475.484106346056,575.635197424427,529.524158796738,503.619802080589,534.508218034744
"ENSG00000173166.18",255.975004767951,286.335483821581,302.179754336576,256.088126719171,314.073618365357,345.796243620111
"ENSG00000178562.18",0,7.31514009763163,0,4.95654438811299,0,4.21702736122086
"ENSG00000163599.18",0,6.27012008368426,1.14897244994896,1.65218146270433,0,0
"ENSG00000163600.13",0,1.04502001394738,0,0.826090731352165,0,0
"ENSG00000116117.19",71.0566066747155,97.186861297106,95.3647133457634,118.13097458336,81.5489395053908,63.2554104183129
"ENSG00000118257.17",16.2659702026457,57.4761007671057,33.3202010485197,47.0871716870734,33.0603808805638,18.9766231254939
"ENSG00000114933.16",513.662216925654,678.217989051847,713.511891418302,667.481310932549,714.104227020179,725.328706129988
"ENSG00000023228.14",1566.66976162324,1420.18219895448,1459.19501143518,1567.09411737506,1641.998917068,1715.27587917659
"ENSG00000114942.14",5575.80336472797,5525.02081373978,5618.4752802504,5707.46086291211,5814.21898419516,5540.11969580391
"ENSG00000183671.13",0,4.1800800557895,0,4.13045365676083,0,0
"ENSG00000204186.10",68.4882955900872,86.7366611576322,88.4708786460697,113.174430195247,62.8147236730713,69.5809514601442
"ENSG00000114948.13",0.85610369487609,9.40518012552638,2.29794489989791,7.43481658216949,0,0
"ENSG00000235118.9",1.71220738975218,4.1800800557895,0,4.13045365676083,0,0
"ENSG00000232125.5",1.71220738975218,18.8103602510528,0,9.08699804487382,0,0
"ENSG00000138400.13",3.42441477950436,14.6302801952633,8.0428071496427,5.78263511946516,8.81610156815036,6.32554104183129
"ENSG00000118246.14",516.230528010282,438.908405857898,481.419456528613,475.002170527495,512.43590364874,480.741119179178
"ENSG00000144410.5",0,3.13506004184213,0,4.95654438811299,0,0
"ENSG00000118263.16",136.976591180174,147.34782196658,171.196895042395,162.739874076377,225.912602683853,172.898121810055
"ENSG00000118260.15",474.281446961354,396.062585286055,508.994795327388,528.698068065386,523.456030608928,531.345447513829
"ENSG00000144401.14",122.422828367281,143.167741910791,183.835591991833,133.826698479051,152.077752050594,163.409810247308
"ENSG00000163249.13",221.730856972907,226.769343026581,225.198600189996,253.609854525115,218.198513811721,208.742854380433
"ENSG00000163251.4",261.111626937207,267.525123570528,360.777349283972,299.870935480836,244.646818516172,219.285422783485
"ENSG00000178385.15",100.164132300503,114.952201534211,141.323611343722,108.217885807134,115.711333081973,122.293793475405
"ENSG00000118231.5",0,0,0,0.826090731352165,0,0
"ENSG00000163254.5",0,0,0,0,0,0
"ENSG00000182187.4",0,1.04502001394738,0,0,0,0
"ENSG00000168582.5",0,0,0,1.65218146270433,0,0
"ENSG00000188674.11",0,1.04502001394738,0,0,0,0
"ENSG00000138413.14",642.933874851944,505.78968675053,700.873194468864,630.307228021702,576.35264001783,556.647611681154
"ENSG00000115020.17",404.93704767639,443.088485913687,443.503365680297,489.045712960482,441.907091103537,463.873009734295
"ENSG00000144407.10",0,6.27012008368426,0,6.60872585081732,0,0
"ENSG00000078018.22",4.28051847438045,26.1255003486844,24.1284214489281,34.6958107167909,13.2241523522255,7.37979788213651
"ENSG00000144406.19",0.85610369487609,34.4856604602634,0,22.3044497465085,0,0
"ENSG00000197713.15",618.106867700537,602.976548047636,664.106076070497,645.176861186041,520.149992520871,659.964782031065
"ENSG00000144445.17",47.941806913061,56.4310807531583,58.5975949473968,49.5654438811299,42.978495144733,49.5500714943451
"ENSG00000115361.8",1.71220738975218,10.4502001394738,2.29794489989791,18.1739960897476,0,3.16277052091565
"ENSG00000168530.16",0,2.09004002789475,0,6.60872585081732,0,0
"ENSG00000115365.13",596.704275328635,532.960207113162,768.662569015852,612.959322663306,577.454652713849,589.329573730615
"ENSG00000021826.18",2.56831108462827,16.720320223158,0,11.5652702389303,2.20402539203759,2.10851368061043
"ENSG00000178568.15",36.8124588796719,68.9713209205268,82.7260163963249,69.3916214335819,56.2026474969585,71.6894651407546
"ENSG00000030419.17",11.1293480333892,25.080480334737,20.6815040990812,29.7392663286779,11.0201269601879,15.8138526045782
"ENSG00000144451.20",111.293480333892,93.0067812413165,120.64210724464,91.6960711800903,70.5288125452029,101.208656669301
"ENSG00000174453.10",0.85610369487609,8.36016011157901,0,1.65218146270433,0,0
"ENSG00000138376.11",258.543315852579,279.020343723949,250.475994088873,278.39257646568,255.66694547636,234.045018547758
"ENSG00000144452.15",313.333952324649,355.306804742108,122.940052144538,95.8265248368511,133.343536218274,107.534197711132
"ENSG00000138363.15",817.579028606666,842.286131241585,900.794400759982,916.134621069551,813.285369661871,822.320335438068
"ENSG00000115414.21",3.42441477950436,21.9454202928949,0,26.4349034032693,1.10201269601879,2.10851368061043
"ENSG00000118242.16",149.818146603316,153.617942050264,150.515390943313,135.478879941755,99.1811426416915,156.030012365172
"ENSG00000115425.14",101.020235995379,111.817141492369,111.450327645049,74.3481658216948,102.487180729748,83.286290384112
"ENSG00000163449.11",1.71220738975218,12.5402401673685,3.44691734984687,5.78263511946516,5.51006348009397,3.16277052091565
"ENSG00000079246.16",4830.1370464909,4351.46333807687,4416.65009760379,4531.93375219798,4659.30967876746,4707.25679196279
"ENSG00000144583.5",0,4.1800800557895,0,0.826090731352165,0,0
"ENSG00000138375.14",331.312129917047,279.020343723949,313.669478836065,295.740481824075,287.625313660905,254.075898513557
"ENSG00000197756.10",4304.48937783698,4207.25057615214,4421.24598740359,4639.32554727376,4511.63997750095,4389.92548303092
"ENSG00000115457.10",521.367150179539,607.156628103425,467.631787129225,533.654612453499,451.825205367706,539.77950223627
"ENSG00000115461.5",1.71220738975218,12.5402401673685,3.44691734984687,19.0000868210998,0,0
"ENSG00000118245.2",0,5.22510006973688,0,0.826090731352165,0,0
"ENSG00000079308.21",36.8124588796719,51.2059806834214,43.6609530980604,42.1306272989604,9.91811426416915,17.9223662851887
"ENSG00000188282.13",0.85610369487609,8.36016011157901,1.14897244994896,9.08699804487382,1.10201269601879,0
"ENSG00000180871.8",0,2.09004002789475,0,5.78263511946516,0,0
"ENSG00000163464.8",0,1.04502001394738,0,0,0,0
"ENSG00000163466.16",1874.86709177864,1838.19020453343,1788.95010457053,1666.22500513732,1703.71162804506,1666.78006452255
"ENSG00000179921.15",2.56831108462827,2.09004002789475,2.29794489989791,7.43481658216949,3.30603808805638,7.37979788213651
"ENSG00000127837.10",874.937976163364,820.34071094869,849.090640512279,722.829389933144,771.408887213156,713.731880886631
"ENSG00000127838.15",270.528767580844,230.94942308237,176.941757292139,204.044410643985,153.179764746613,179.223662851887
"ENSG00000135926.15",222.586960667783,240.354603207896,197.623261391221,188.348686748294,198.362285283383,215.068395422264
"ENSG00000158428.4",0,8.36016011157901,0,2.47827219405649,0,0
"ENSG00000018280.17",3.42441477950436,16.720320223158,3.44691734984687,6.60872585081732,2.20402539203759,4.21702736122086
"ENSG00000144579.8",424.627432658541,368.892064923424,477.972539178766,346.958107167909,472.763446592063,447.004900289411
"ENSG00000127831.11",7.70493325388481,25.080480334737,4.59588979979583,9.91308877622598,5.51006348009397,0
"ENSG00000135913.11",518.79883909491,456.673746095003,515.888630027082,501.437073930764,448.51916727965,535.562474875049
"ENSG00000144580.14",883.499013112125,787.945090516321,900.794400759982,908.699804487382,924.588651959769,949.885413114999
"ENSG00000115556.14",2.56831108462827,24.0354603207896,1.14897244994896,13.2174517016346,1.10201269601879,1.05425684030522
"ENSG00000115568.16",754.227355185835,824.52079100448,790.493045564882,773.220924545626,980.791299456727,859.219324848751
"ENSG00000074582.15",272.240974970597,258.119943445002,213.708875690506,243.696765748889,277.707199396736,263.564210076304
"ENSG00000163481.8",196.047746126625,206.91396276158,203.368123640965,168.522509195842,181.832094843101,163.409810247308
"ENSG00000163482.12",246.557864124314,191.23866255237,198.77223384117,213.957499420211,198.362285283383,183.440690213108
"ENSG00000135912.11",383.534455304488,419.053025592898,477.972539178766,395.697460317687,398.928595958804,374.261178308352
"ENSG00000135929.9",0,6.27012008368426,0,6.60872585081732,0,0
"ENSG00000115592.13",0,2.09004002789475,1.14897244994896,1.65218146270433,0,0
"ENSG00000115596.4",0,0,0,0,0,0
"ENSG00000135925.9",0,4.1800800557895,0,3.30436292540866,3.30603808805638,0
"ENSG00000171450.6",0,2.09004002789475,0,0.826090731352165,0,0
"ENSG00000163497.3",0,1.04502001394738,0,0,0,0
"ENSG00000163499.12",3.42441477950436,4.1800800557895,0,1.65218146270433,0,0
"ENSG00000181378.14",2.56831108462827,26.1255003486844,2.29794489989791,15.6957238956911,1.10201269601879,0
"ENSG00000163501.7",2.56831108462827,4.1800800557895,0,0,0,0
"ENSG00000187736.14",71.9127103695916,67.9263009065794,42.5119806481114,54.5219882692429,80.446926809372,88.5575745856381
"ENSG00000280537.2",2.56831108462827,4.1800800557895,4.59588979979583,0,7.71408887213156,0
"ENSG00000213901.11",0,8.36016011157901,5.74486224974478,3.30436292540866,3.30603808805638,0
"ENSG00000115649.16",238.852930870429,177.653402371054,207.964013440761,199.087866255872,255.66694547636,214.014138581959
"ENSG00000144567.11",374.117314660851,349.036684658424,352.73454213433,323.001475958697,361.460164294165,363.718609905299
"ENSG00000158552.13",41.9490810489284,50.160960669474,64.3424571971416,69.3916214335819,121.221396562067,79.0692630228912
"ENSG00000115657.14",26.5392145411588,24.0354603207896,18.3835591991833,23.1305404778606,24.2442793124135,26.3564210076304
"ENSG00000284820.1",3.42441477950436,0,0,0,0,2.10851368061043
"ENSG00000198925.12",380.96614421986,349.036684658424,265.412635938209,266.001215495397,397.826583262785,336.307932057364
"ENSG00000163516.14",362.987966627462,340.676524546845,242.43318693923,258.566398913228,336.113872285732,317.33130893187
"ENSG00000163521.16",24.8270071514066,20.9004002789475,33.3202010485197,40.4784458362561,33.0603808805638,17.9223662851887
"ENSG00000115661.14",159.235287246953,104.502001394738,118.344162344743,137.131061404459,120.119383866049,142.324673441204
"ENSG00000127824.15",2194.19376996742,2275.00857036344,1233.99641124518,1281.26672432721,2548.95536589147,1776.42277591429
"ENSG00000243910.8",0,5.22510006973688,0,2.47827219405649,1.10201269601879,1.05425684030522
"ENSG00000135924.17",485.410794994743,517.284906903951,402.140357482135,375.871282765235,589.576792370055,482.849632859789
"ENSG00000054356.14",1.71220738975218,18.8103602510528,1.14897244994896,10.7391795075781,0,1.05425684030522
"ENSG00000182698.12",0,6.27012008368426,0,0.826090731352165,0,0
"ENSG00000123992.20",363.844070322338,424.278125662635,420.523916681318,351.08856082467,405.540672134917,341.57921625889
"ENSG00000175084.13",0,4.1800800557895,0,4.13045365676083,0,0
"ENSG00000072195.15",24.8270071514066,52.2510006973688,11.4897244994896,23.1305404778606,16.5301904402819,27.4106778479356
"ENSG00000286143.1",0,0,0,0,0,0
"ENSG00000286095.3",0,1.04502001394738,0,0,0,0
"ENSG00000144591.20",166.084116805961,186.013562482633,218.304765490302,178.435597972068,146.5676885705,169.73535128914
"ENSG00000072182.14",1.71220738975218,7.31514009763163,2.29794489989791,4.95654438811299,2.20402539203759,0
"ENSG00000123989.15",505.101179976893,389.792465202371,330.9040655853,337.871109123036,363.664189686202,373.206921468046
"ENSG00000188760.11",19.6903849821501,18.8103602510528,6.89383469969374,7.43481658216949,7.71408887213156,11.5968252433574
"ENSG00000124006.15",13.6976591180174,21.9454202928949,17.2345867492344,23.9566312092128,7.71408887213156,4.21702736122086
"ENSG00000123999.5",0.85610369487609,0,0,4.13045365676083,0,0
"ENSG00000144589.22",59.9272586413263,93.0067812413165,81.5770439463759,105.739613613077,95.8751045536352,87.5033177453329
