"","FBS2-MCF7-DMSO-1","FBS2-MCF7-DMSO-2","FBS2-MCF7-DMSO-3","FBS2-MCF7-DMSO-4","FBS2-MCF7-MA2-1","FBS2-MCF7-MA2-2","FBS2-MCF7-MA2-3","FBS2-MCF7-MA2-4","FBS2-MCF7-pIC-1","FBS2-MCF7-pIC-2","FBS2-MCF7-pIC-3","FBS2-MCF7-pIC-4"
"ENSG00000174808.12",0.78016210970875,0,1.68118876273802,3.16559907644921,3.65525926329136,8.41953019979183,13.4858399537956,6.43774171574495,23.2817862707743,20.8469429177766,22.2901410114934,19.0866573897481
"ENSG00000169116.11",0.78016210970875,1.43612757035197,0.840594381369009,0,2.74144444746852,1.40325503329864,0,0,3.58181327242681,1.60361099367512,0,0
"ENSG00000163743.14",149.010962954371,117.762460768861,139.538667307256,130.58096190353,156.262333505705,145.236895946409,130.812647551817,168.186002323837,138.795264306539,152.343044399136,136.925151927745,119.291608685926
"ENSG00000174796.12",151.351449283497,196.749477138219,172.321848180647,155.905754515123,164.486666848111,160.672701312694,169.921583417824,168.990720038305,145.063437533286,190.829708247339,140.10945778653,189.673657810622
"ENSG00000174792.11",0,1.43612757035197,0,0.791399769112302,1.82762963164568,0,1.34858399537956,0,3.58181327242681,0,0,0
"ENSG00000138769.11",0.78016210970875,4.3083827110559,4.20297190684505,3.16559907644921,0.913814815822839,2.80651006659728,1.34858399537956,2.41415314340435,1.7909066362134,0,1.06143528626159,2.38583217371851
"ENSG00000138757.15",1201.44964895147,1090.02082589714,1231.4707687056,1208.46744743448,1092.92251972412,1169.61307025441,1104.49029221586,1153.16048483281,1206.17561948973,1260.43824102864,1236.57210849475,1265.68396815767
"ENSG00000138768.15",589.022392830106,580.195538422194,601.024982678842,565.850834915296,610.428296969656,745.830050198226,606.862797920801,655.844937291516,661.740002080853,546.831348843216,564.683572291166,609.58012038508
"ENSG00000156194.18",0,0,0,0.791399769112302,1.82762963164568,0,0,0,0.895453318106702,0,0,2.38583217371851
"ENSG00000138744.16",272.276576288354,288.661641640745,251.337720029334,272.241520574632,279.627333641789,276.441241559832,300.734230969641,263.947410345543,321.467741200306,315.911365753999,305.693362443338,266.020287369614
"ENSG00000198301.12",480.57985958059,468.177587934741,466.5298816598,435.269873011766,458.735037543065,479.211593871485,467.958646396706,458.689097246827,554.285603908049,489.101353070912,578.482231012567,576.17846995302
"ENSG00000138755.6",0,0,0,0,0,0,1.34858399537956,3.21887085787247,0.895453318106702,4.81083298102536,2.12287057252318,1.19291608685926
"ENSG00000156219.18",0.78016210970875,0,0,0,0,0,0,0,0,1.60361099367512,0,1.19291608685926
"ENSG00000169245.6",0,0,0,0,5.48288889493703,1.40325503329864,4.04575198613867,5.63302400127683,16.1181597259206,33.6758308671775,16.9829645801855,28.6299860846221
"ENSG00000169248.13",0.78016210970875,0,0,0,4.56907407911419,1.40325503329864,2.69716799075911,9.65661257361742,15.2227064078139,11.2252769557258,10.6143528626159,3.57874826057777
"ENSG00000138750.16",505.54504709127,501.208522052836,496.791279389084,440.809671395552,424.010074541797,432.202550255981,449.078470461392,422.476800095762,506.826578048394,484.290520089886,509.488937405564,486.709763438576
"ENSG00000138760.11",1761.60604372236,2019.19536391486,1866.1195266392,1845.54426156989,2353.07315074381,2365.18635862485,2701.21374274525,2347.3615731035,2381.90582616383,2572.19203385489,2592.0249690508,2538.5254328365
"ENSG00000189157.14",24.96518751068,30.1586789773913,31.9425864920224,33.2387903027167,37.4664074487364,30.1699832159207,24.274511916832,40.2358857234059,16.1181597259206,24.0541649051268,20.1672704389702,20.2795734766073
"ENSG00000272414.6",0.78016210970875,1.43612757035197,0,0,0,0,0,0.804717714468118,0,0,0,0
"ENSG00000118804.9",5.46113476796125,10.0528929924638,7.56534943232108,7.12259792201072,5.48288889493703,7.71790268314251,8.09150397227734,8.04717714468118,13.4317997716005,12.828887949401,6.36861171756955,10.7362447817333
"ENSG00000163749.18",2.34048632912625,0,0.840594381369009,0.791399769112302,0,1.40325503329864,2.69716799075911,2.41415314340435,2.68635995432011,3.20722198735024,0,0
"ENSG00000138771.16",933.073883211665,899.01585904033,901.957771208947,914.858133093821,980.523297377906,1027.1826843746,983.117732631697,931.863113354081,781.730746707151,732.85022410953,798.199335268716,751.537134721331
"ENSG00000186212.4",63.1931308864087,45.9560822512629,65.5663617467827,64.1033812980964,89.5538519506382,83.493674481269,82.263623718153,86.9095131625567,51.9362924501887,38.4866638482029,41.395976164202,75.1537134721331
"ENSG00000138758.12",937.754855869917,894.707476329275,1089.41031825424,965.507718317008,1089.26726046082,1101.55520113943,1101.7931242251,1064.64153624132,954.553237101745,1008.67131502165,870.376934734505,1008.01409339607
"ENSG00000118816.11",2332.68470802916,2379.66338407321,2199.8354960427,2275.27433619787,2617.16563251661,2567.95671093651,2558.26383923502,2594.40991144521,1874.18379479733,1881.03569558092,1744.99961061406,1875.26408854275
"ENSG00000138764.15",326.107761858257,287.225514070393,338.759535691711,302.314711800899,466.045556069648,423.783020056189,407.272366604626,462.712685819168,133.422544397899,101.027492601533,135.863716641484,137.185349988814
"ENSG00000156234.8",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000138767.14",425.968511900977,481.102736067908,427.021945735457,435.269873011766,383.802222645592,438.517197905824,395.13511064621,438.571154385124,459.367552188738,359.208862583227,462.785784810054,402.012721271569
"ENSG00000169288.18",191.139716878644,165.154670590476,168.118876273802,159.862753360685,152.607074242414,176.810134195628,130.812647551817,206.007734903838,196.104276665368,194.03693023469,193.18122209961,201.602818679214
"ENSG00000138759.20",424.40818768156,406.424102409606,389.195198573851,383.037488250354,498.94288943927,500.260419370964,608.21138191618,515.824054974064,370.717673696175,396.091915437755,385.301008912957,402.012721271569
"ENSG00000138772.13",470.437752154376,445.199546809109,504.356628821406,435.269873011766,438.631111594963,465.179043538499,469.307230392086,490.877805825552,361.763140515108,352.794418608526,365.133738473987,339.981084754888
"ENSG00000138756.19",311.284681773791,269.99198322617,314.382298632009,280.946918034867,319.835185537994,288.36890934287,285.899807020466,282.455917778309,317.885927927879,258.181369981694,272.788868569229,212.339063460947
"ENSG00000163291.14",63.1931308864087,80.4231439397101,73.9723055604728,68.060380143658,72.1913704500043,51.9204362320496,70.1263677597369,63.5726994429813,88.6498784925635,80.180549683756,83.8533876146657,89.4687065144442
"ENSG00000156269.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000196475.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000163297.18",0.78016210970875,0,0,1.5827995382246,0,0,0,0.804717714468118,4.47726659053351,1.60361099367512,0,1.19291608685926
"ENSG00000152784.16",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000138675.17",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000197826.12",0,0,0.840594381369009,0,0,0,0,0,0,0,0,0
"ENSG00000152785.8",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000138669.10",7.02145898737875,4.3083827110559,7.56534943232108,3.16559907644921,3.65525926329136,9.82278523309047,8.09150397227734,2.41415314340435,5.37271990864021,9.62166596205072,4.24574114504636,1.19291608685926
"ENSG00000138670.19",0.78016210970875,0,1.68118876273802,2.37419930733691,1.82762963164568,0.701627516649319,0,0,0.895453318106702,0,0,0
"ENSG00000138668.20",2374.03329984373,2360.99372565863,2294.8226611374,2307.72172673147,1870.57892798935,2033.31654324973,1909.59493745745,2138.93968505626,2552.93740992221,2690.85924738685,2727.88868569229,2826.01820976958
"ENSG00000152795.18",2120.48061418838,2033.55663961838,2035.07899729437,2120.95138122097,1795.64611309188,1903.5154526696,1858.34874563303,2168.71424049158,2481.30114447367,2322.02871884157,2279.9629948899,2424.00548849801
"ENSG00000145293.17",685.762494433991,676.416085635776,620.358653450329,617.291819907595,561.996111731046,585.157348885532,577.19395002245,613.999616139174,735.167174165603,744.075501065256,701.608724218912,792.096281674546
"ENSG00000249242.8",951.017611734966,1008.16155438708,908.682526259899,885.576341636666,906.504297296256,1029.9891944412,938.614460784171,995.435812797062,856.948825428114,805.01271882491,797.137899982455,873.214575580975
"ENSG00000145284.12",99.0805879330112,84.731526650766,91.624787569222,101.299170446375,95.9505556613981,91.2115771644115,101.143799653467,95.7614080217061,89.5453318106702,94.6130486268321,89.1605640459736,87.0828743407257
"ENSG00000138674.17",1694.5121022874,1635.74930263089,1597.12932460112,1688.84710728565,1760.92115009061,1829.14293590477,1804.40538581785,1866.94509756603,1721.95673071919,1662.9446004411,1634.61034084285,1674.85418595039
"ENSG00000168152.13",54.6113476796125,61.7534855251345,52.1168516448786,72.0173789892195,46.6045556069648,42.7992785156085,55.2919438105618,57.9396754417045,68.0544521761094,70.5588837217053,43.5188467367252,60.838720429822
"ENSG00000189308.11",475.898886922337,462.433077653333,441.31205021873,489.085057311402,421.268630094329,414.661862339748,423.455374549181,448.227766958742,548.912883999409,428.164135311257,459.601478951269,490.288511699154
"ENSG00000138663.9",308.944195444665,321.69257575884,342.121913217187,366.418093098996,325.318074432931,348.007248258062,342.540334826407,336.372004647673,390.417646694522,364.019695564252,385.301008912957,317.315679104562
"ENSG00000145287.11",47.5898886922337,31.5948065477432,37.8267471616054,27.6989919189306,30.1558889221537,34.3797483158166,31.0174318937298,28.9698377208523,33.131772769948,54.5227737849541,37.1502350191557,44.1378952137925
"ENSG00000173085.15",307.383871225247,267.119728085466,320.266459301593,283.321117342204,236.678037298115,262.408691226845,256.230959122116,247.85305605618,299.976861565745,306.289699791948,240.945809981381,242.161965632429
"ENSG00000173083.16",30.4263222786412,33.0309341180952,36.1455583988674,39.5699884556151,30.1558889221537,32.976493282518,22.9259279214525,29.7745554353204,33.131772769948,44.9011078229034,31.8430585878477,53.6812239086665
"ENSG00000163312.11",127.946585992235,130.687608902029,121.045590917137,136.120760287316,135.24459274178,166.285721445889,145.647071500992,127.950116600431,158.495237304886,134.70332346871,149.662375362884,119.291608685926
"ENSG00000163319.11",237.949443461169,201.057859849275,207.626812198145,208.138139276535,211.091222455076,195.052449628511,210.379103279211,204.398299474902,250.726929069877,245.352482032293,199.549833817179,223.075308242681
"ENSG00000163322.14",177.096798903886,185.260456575404,221.916916681418,200.224141585412,246.730000272167,226.62568787773,207.681935288452,264.752128060011,213.117889709395,184.415264272639,182.566869236994,188.480741723762
"ENSG00000138678.11",63.9732929961175,54.5728476733747,61.3633898399377,58.5635829143103,69.4499260025358,72.2676342148799,89.0065436950507,63.5726994429813,91.3362384468836,75.3697167027306,79.6076464696193,84.6970421670071
"ENSG00000163623.10",0,0,0,0,0,0,1.34858399537956,0,3.58181327242681,0,3.18430585878477,0
"ENSG00000163624.6",419.727215023307,399.243464557846,458.12393784611,396.491284325263,438.631111594963,409.750469723202,397.832278636969,399.139986376187,455.785738916311,492.308575058262,473.40013767267,467.623106048828
"ENSG00000163625.17",1422.23552599905,1387.29923296,1482.80848873493,1399.19479179055,1577.24437211022,1534.45937891206,1630.43805041388,1706.80627238688,1451.52982865096,1531.44849895974,1491.31657719754,1462.51512248945
"ENSG00000138639.18",337.810193503889,297.278407062857,338.759535691711,325.265305105156,269.575370667738,273.634731493234,272.41396706667,261.533257202138,249.83147575177,243.748871038618,221.839974828672,225.461140416399
"ENSG00000109339.24",58.5121582281562,44.5199546809109,67.2475505095207,44.3183870702889,76.7604445291185,65.2513590483867,74.1721197458756,69.2057234442582,37.6090393604815,38.4866638482029,28.658752729063,41.7520630400739
"ENSG00000163629.13",799.666162451468,775.508887990061,806.13001173288,721.756589430419,851.675408346886,851.775805212273,890.065436950507,827.249810473225,759.344413754484,737.661057090555,700.54728893265,678.769253422916
"ENSG00000145283.8",0,1.43612757035197,0,2.37419930733691,0,0,0,0,0,0,0,0
"ENSG00000163633.12",3.90081054854375,2.87225514070393,3.36237752547604,3.95699884556151,0.913814815822839,2.10488254994796,4.04575198613867,9.65661257361742,1.7909066362134,4.81083298102536,1.06143528626159,1.19291608685926
"ENSG00000285458.1",2.34048632912625,2.87225514070393,2.52178314410703,1.5827995382246,4.56907407911419,3.5081375832466,6.74291997689778,0,0.895453318106702,4.81083298102536,4.24574114504636,4.77166434743702
"ENSG00000172493.23",820.730539413605,768.328250138302,799.405256681928,874.496744869093,975.040408482969,1000.52083874193,1073.47286032213,1076.71230195834,1016.33951605111,1061.59047781293,1144.22723858999,1066.46698165217
"ENSG00000145332.14",442.351916204861,502.644649623188,504.356628821406,441.601071164664,520.874445019018,535.34179520343,450.427054456772,482.830628680871,500.558404821647,396.091915437755,455.355737806222,459.272693440813
"ENSG00000170509.12",6.24129687767,8.61676542211179,5.88416066958307,7.12259792201072,0.913814815822839,0.701627516649319,1.34858399537956,1.60943542893624,5.37271990864021,0,2.12287057252318,3.57874826057777
"ENSG00000198189.11",42.1287539242725,37.3393168291511,49.5950685007715,51.4409849922996,39.2940370803821,44.9041610655564,49.8976078290436,35.4075794365972,30.4454128156279,19.2433319241014,31.8430585878477,21.4724895634666
"ENSG00000170502.13",280.85835949515,294.406151922153,291.686250335046,312.602908799359,286.024037352549,261.005436193547,264.322463094393,253.486080057457,262.367822205264,282.235534886821,272.788868569229,262.441539109036
"ENSG00000152583.13",14.0429179747575,8.61676542211179,5.04356628821406,4.74839861467381,15.5348518689883,12.6292952996877,20.2287599306934,8.04717714468118,4.47726659053351,4.81083298102536,7.43004700383114,9.54332869487404
"ENSG00000152591.15",0,0,0,0.791399769112302,0,0,0,1.60943542893624,2.68635995432011,0,0,1.19291608685926
"ENSG00000152592.15",1.5603242194175,1.43612757035197,1.68118876273802,0,0,2.80651006659728,0,2.41415314340435,3.58181327242681,1.60361099367512,3.18430585878477,1.19291608685926
"ENSG00000029559.7",19.5040527427187,17.2335308442236,14.2901044832732,18.2021946895829,24.6730000272167,31.5732382492194,16.1830079445547,21.7273782906392,4.47726659053351,17.6397209304263,7.43004700383114,13.1220769554518
"ENSG00000152595.17",0,1.43612757035197,0.840594381369009,0,0,0,0,0,0.895453318106702,1.60361099367512,0,1.19291608685926
"ENSG00000118785.15",0,0,0,0,0,0,0,0,1.7909066362134,0,0,0
"ENSG00000118762.8",216.885066499032,242.705559389482,227.801077351002,250.082327039487,252.212889167104,244.868003310612,272.41396706667,309.816320070225,265.949635477691,248.559704019644,267.481692137921,282.721112585644
"ENSG00000118777.12",63.9732929961175,45.9560822512629,63.0445786026757,61.7291819907595,95.0367408455753,86.3001845478663,110.583887621124,94.1519725927698,109.245304809018,88.1986046521316,98.7134816223279,84.6970421670071
"ENSG00000163644.15",175.536474684469,195.313349567867,194.177302096241,197.058542508963,326.231889248753,311.522617392298,480.095902355122,454.665508674487,556.076510544262,537.209682881165,523.287596126964,512.95391734948
"ENSG00000138642.16",64.7534551058262,47.3922098216149,57.1604179330926,47.4839861467381,382.88840782977,268.02171136004,623.045805865355,525.480667547681,1409.44352269995,1385.5198985353,1371.37438984998,1306.24311511088
"ENSG00000138646.9",16.3834043038837,12.9251481331677,5.88416066958307,3.95699884556151,201.953074296847,115.066912730488,419.409622563042,310.621037784694,613.385522903091,602.957733621845,688.871500783772,638.210106469702
"ENSG00000145337.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000255072.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287542.1",0,0,0,0,0,0,0,0,0.895453318106702,0,0,0
"ENSG00000138641.18",10.1421074262137,7.18063785175983,6.72475505095207,5.53979838378611,3.65525926329136,12.6292952996877,8.09150397227734,11.2660480025537,7.16362654485362,3.20722198735024,3.18430585878477,1.19291608685926
"ENSG00000177432.8",3.120648438835,2.87225514070393,4.20297190684505,3.16559907644921,7.31051852658271,3.5081375832466,4.04575198613867,4.82830628680871,0.895453318106702,4.81083298102536,7.43004700383114,8.35041260801479
"ENSG00000138640.15",3.90081054854375,0,0.840594381369009,1.5827995382246,2.74144444746852,4.91139261654523,6.74291997689778,7.24245943021306,2.68635995432011,6.41444397470048,7.43004700383114,8.35041260801479
"ENSG00000180346.5",88.1583183970887,63.1896130954865,68.9287392722588,100.507770677262,84.0709630557012,93.3164597143594,78.2178717320143,82.8859245902162,72.5317187666429,62.5408287533297,66.8704230344802,70.3820491246961
"ENSG00000185477.5",0,0,0,0,0,0,0,0,0,0,0,1.19291608685926
"ENSG00000145335.17",0,0,0,0,0,0,0,0,0.895453318106702,0,0,0
"ENSG00000138722.10",0,0,0,0,0,0,0,0.804717714468118,2.68635995432011,0,0,0
"ENSG00000184305.16",70.9947519834962,91.9121645025258,130.292129112196,94.1765725243639,124.278814951906,117.171795280436,133.509815542576,153.701083463411,96.7089583555238,72.1624947153804,113.57357562999,93.0474547750219
"ENSG00000152208.13",0,0,0,0,0,0,0,0,0.895453318106702,0,0,0
"ENSG00000172238.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000163104.18",389.300892744666,456.688567371925,442.993238981468,436.061272780878,465.131741253825,451.146493205512,381.649270692415,420.867364666826,414.594886283403,437.785801273308,377.870961909126,424.678126921895
"ENSG00000163106.11",0,0,0,0,0,0,0,0,0.895453318106702,0,0,0
"ENSG00000163110.15",425.968511900977,429.402143535238,400.963519913017,424.981676013306,456.907407911419,477.808338838186,434.244046512217,513.409901830659,386.835833422095,378.452194507328,339.659291603709,407.977301705865
"ENSG00000138696.11",41.3485918145637,30.1586789773913,45.3920965939265,28.4903916880429,29.2420741063308,32.2748657658687,25.6230959122116,49.8924982970233,35.8181327242681,25.6577758988019,18.044399866447,35.7874826057777
"ENSG00000182168.15",22.6247011815537,33.0309341180952,30.2613977292843,30.8645909953798,21.9315555797481,32.2748657658687,36.411767875248,35.4075794365972,28.6545061794145,24.0541649051268,27.5973174428014,23.8583217371851
"ENSG00000163114.6",0,0,0,1.5827995382246,0,0,0,0,0,0,0,0
"ENSG00000163116.10",5.46113476796125,10.0528929924638,7.56534943232108,7.91399769112302,4.56907407911419,7.71790268314251,8.09150397227734,8.8518948591493,4.47726659053351,1.60361099367512,5.30717643130795,8.35041260801479
"ENSG00000138698.15",339.370517723306,341.798361743768,350.527857030877,321.308306259594,366.439741144958,357.128405974503,339.843166835648,337.176722362142,366.240407105641,279.028312899471,312.061974160908,312.544014757125
"ENSG00000168785.8",55.3915097893212,50.2644649623188,53.7980404076166,61.7291819907595,57.5703333968388,44.9041610655564,43.1546878521458,51.5019337259596,47.4590258596552,43.2974968292282,26.5358821565398,50.1024756480887
"ENSG00000151247.13",480.57985958059,468.177587934741,432.065512023671,514.409849922996,429.492963436734,397.822801940164,443.684134479874,506.167442400446,598.162816495277,604.56134461552,605.018113169107,558.284728650132
"ENSG00000164024.12",776.261299160206,752.53084686443,772.506236478119,806.436364725436,690.844000762066,731.79749986524,663.503325726742,729.878967022583,785.312559979578,849.913826647813,786.523547119839,777.781288632235
"ENSG00000197894.12",981.443934013607,967.949982417225,1048.22119356715,1014.57450400197,1016.162075195,1001.92409377523,987.163484617835,1084.75947910302,1201.69835289919,1181.86130233856,1212.15909691074,1178.60109381694
"ENSG00000198099.10",0,0,0,0,0,0,0,0,0.895453318106702,0,0,0
"ENSG00000172955.17",0,0,0,0,0.913814815822839,0,0,0,0.895453318106702,0,1.06143528626159,0
"ENSG00000187758.8",0,0,0,0,0,0,0,0,0.895453318106702,0,0,0
"ENSG00000196616.14",0,0,0.840594381369009,0,0,0,0,0,0,0,0,0
"ENSG00000248144.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000196344.12",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000138813.10",0,1.43612757035197,0,0,0,0,0,0,0.895453318106702,0,0,0
"ENSG00000145331.14",99.86075004272,94.7844196432297,89.943598806484,88.6367741405778,108.743963082918,102.437617430801,113.281055611883,113.465197740005,94.0225984012037,76.9733276964058,93.40630519102,84.6970421670071
"ENSG00000138823.14",0,1.43612757035197,0,0,0,0.701627516649319,2.69716799075911,0.804717714468118,5.37271990864021,1.60361099367512,0,0
"ENSG00000248713.2",0,0,0,1.5827995382246,0,0,1.34858399537956,0,0.895453318106702,0,0,1.19291608685926
"ENSG00000070190.13",0,0,0,0,0.913814815822839,2.10488254994796,14.8344239491751,8.8518948591493,17.909066362134,12.828887949401,16.9829645801855,28.6299860846221
"ENSG00000109270.13",150.571287173789,132.123736472381,151.306988646422,131.372361672642,157.176148321528,148.043406013006,171.270167413204,145.653906318729,145.958890851392,128.28887949401,109.327834484944,120.484524772785
"ENSG00000164031.17",334.689545065054,359.031892587991,384.151632285637,336.344901872728,367.353555960781,411.85535227315,369.512014733999,411.210752093208,362.658593833214,352.794418608526,361.949432615202,354.296077797199
"ENSG00000164032.12",2620.56452651169,2880.87190612604,2704.1921248641,2770.69059166217,2223.31144689697,2238.19177811133,2207.63200043633,2081.00000961455,2931.71416348134,2985.92367022307,2943.36004880339,3140.94805670042
"ENSG00000145358.6",6.24129687767,7.18063785175983,5.04356628821406,3.95699884556151,6.39670371075987,9.12115771644115,1.34858399537956,6.43774171574495,12.5363464534938,6.41444397470048,3.18430585878477,7.15749652115553
"ENSG00000164035.10",75.6757246417487,58.8812303844306,84.9000325182699,79.9313766803425,84.0709630557012,82.7920469646197,70.1263677597369,83.6906423046843,75.218078720963,49.7119408039287,48.8260231680332,79.9253778195701
"ENSG00000138814.17",2594.8191768913,2596.51864719635,2399.89695880852,2343.33471634153,2337.53829887482,2643.03085521798,2377.55358385416,2408.52011940308,2296.83776094369,2196.94706133491,2136.66923124458,2283.24139024862
"ENSG00000153064.12",21.0643769621362,27.2864238366873,21.0148595342252,18.2021946895829,17.3624815006339,18.2423154328823,22.9259279214525,22.5320960051073,13.4317997716005,20.8469429177766,16.9829645801855,16.7008252160296
"ENSG00000138821.14",1149.17878760099,1084.27631561573,1117.99052722078,1140.40706729083,668.912445182318,665.142885783554,578.54253401783,625.265664141728,1032.45767577703,1076.02297675601,1043.39088639514,980.577023398308
"ENSG00000109320.14",681.081521775738,685.032851057888,606.909143348425,652.904809517649,616.825000680416,620.940352234647,641.925981800669,694.471387585986,703.826308031868,697.570782248677,734.513218093021,639.403022556561
"ENSG00000109323.11",266.815441520392,229.780411256314,225.279294206894,218.426336274995,312.524667011411,268.02171136004,307.477150946539,255.900233200862,211.326983073182,227.712761101867,223.962845401196,219.496559982103
"ENSG00000109332.20",1472.94606313012,1513.67845915097,1480.28670559083,1377.82699802452,1614.71077955896,1521.12845609572,1425.45328311619,1660.13264494773,1764.0430366702,1561.91710783957,1732.26238717892,1640.25961943148
"ENSG00000145354.12",248.871712997091,290.097769211097,285.802089665463,286.486716418653,245.816185456344,258.900553643599,281.854055034327,266.361563488947,325.049554472733,298.271644823572,274.911739141752,298.229021714814
"ENSG00000164037.17",4.6809726582525,2.87225514070393,5.88416066958307,10.2881969984599,1.82762963164568,6.31464764984387,6.74291997689778,2.41415314340435,3.58181327242681,3.20722198735024,3.18430585878477,3.57874826057777
"ENSG00000164038.16",74.1154004223312,80.4231439397101,97.5089482388051,103.673369753712,97.7781852930438,94.7197147476581,94.400879676569,80.4717714468118,78.7998919933898,67.351661734355,74.3004700383114,81.1182939064294
"ENSG00000164039.15",35.8874570466025,18.6696584145756,22.6960482969632,22.9505933042567,23.7591852113938,36.4846308657646,28.3202639029707,16.0943542893624,14.3272530897072,16.0361099367512,23.351576297755,17.8937413028888
"ENSG00000138778.14",1200.66948684177,1105.81822917101,1268.45692148583,1097.67147975876,913.814815822839,1033.49733202445,817.241901200011,1041.30472252174,1019.92132932353,926.887154344219,954.23032234917,962.683282095419
"ENSG00000169836.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000168772.12",21.0643769621362,27.2864238366873,21.0148595342252,14.2451958440214,18.2762963164568,19.6455704661809,12.137255958416,17.7037897182986,17.0136130440273,17.6397209304263,7.43004700383114,15.5079091291703
"ENSG00000168769.14",1480.74768422721,1476.33914232182,1496.25799883684,1424.51958440214,1187.04544575387,1286.0832380182,1384.9957632548,1258.57850542814,1520.47973414518,1456.07878225701,1526.34394164417,1431.49930423111
"ENSG00000138777.20",831.652808949527,749.658591723726,703.577497205861,795.356767957863,799.587963844984,778.806543480744,784.875885310902,820.007351043012,741.43534739235,742.471890071581,707.977335936481,775.395456458516
"ENSG00000236699.9",35.1072949368937,56.0089752437267,41.1891246870815,57.772183145198,58.4841482126617,49.8155536821017,41.8061038567663,62.7679817285132,36.7135860423748,38.4866638482029,30.7816233015861,35.7874826057777
"ENSG00000138785.16",172.415826245634,186.696584145756,175.684225706123,167.776751051808,194.642555770265,179.616644262226,229.259279214525,206.007734903838,236.399675980169,213.280262158791,245.191551126427,215.917811721525
"ENSG00000138780.15",280.078197385441,291.533896781449,273.193173944928,288.86091572599,261.351037325332,277.84449659313,296.688478983502,302.573860640012,313.408661337346,279.028312899471,292.956139008199,306.579434322829
"ENSG00000168743.13",1242.01807865633,1131.66852543735,1231.4707687056,1172.85445782443,1708.83370558871,1690.22068760821,1693.82149819672,1846.02243698986,1015.444062733,995.84242707225,1047.63662754019,999.663680788056
"ENSG00000145348.17",323.767275529131,288.661641640745,270.671390800821,302.314711800899,298.817444774068,358.531661007802,342.540334826407,376.607890371079,263.26327552337,224.505539114517,233.51576297755,252.898210414162
"ENSG00000164022.18",783.282758147585,792.742418834285,829.666654411212,833.343956875254,763.03537121207,803.36350656347,729.58394150034,695.276105300454,867.694265245394,805.01271882491,905.404299181137,814.761687324871
"ENSG00000250298.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000155011.9",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000138801.9",511.006181859231,542.856221593043,545.545753508487,572.182033068194,561.082296915223,552.180855603014,546.17651812872,589.858084705131,487.126605050046,434.578579285958,533.90194898958,535.619322999806
"ENSG00000164023.15",44.4692402533987,27.2864238366873,36.1455583988674,24.5333928424814,31.0697037379765,39.2911409323619,39.1089358660071,24.1415314340435,24.177239588881,22.4505539114517,14.8600940076623,29.8229021714814
"ENSG00000155016.18",24.96518751068,20.1057859849275,21.8554539155942,20.5763939969198,14.6210370531654,28.7667281826221,18.8801759353138,20.9226605761711,20.5954263164542,12.828887949401,10.6143528626159,15.5079091291703
"ENSG00000138796.18",491.502129116512,541.420094022691,512.762572635096,537.360443227253,472.442259780408,465.880671055148,461.215726419808,439.375872099592,470.112992006019,545.227737849541,500.997455115471,498.638924307169
"ENSG00000138795.10",4.6809726582525,2.87225514070393,0.840594381369009,0,0,2.80651006659728,0,0,0.895453318106702,0,4.24574114504636,1.19291608685926
"ENSG00000109475.17",2079.91218448353,2016.32310877416,1945.13539848789,2010.94681331436,2242.50155802925,2127.33463048074,2075.47076888914,2018.23202788604,1809.71115589365,1848.96347570741,1712.09511673995,1716.60624899047
"ENSG00000198856.13",331.568896626219,232.652666397018,273.193173944928,291.235115033327,298.817444774068,293.280301959415,268.368215080532,259.923821773202,335.794994290013,303.082477804598,290.833268435676,312.544014757125
"ENSG00000164089.9",0,0,0,0,0,0,0,0,0,0,0,1.19291608685926
"ENSG00000188517.17",0,0,0,0,0,0,0,0,0.895453318106702,0,0,0
"ENSG00000138802.11",509.445857639814,468.177587934741,492.588307482239,487.502257773178,497.115259807624,583.052466335584,562.359526073275,556.05994069747,472.799351960339,498.723019032962,511.611807978087,483.131015177998
"ENSG00000005059.16",158.372908270876,147.921139746252,137.857478544518,132.955161210867,139.813666820894,128.397835546825,121.37255958416,143.239753175325,146.854344169499,139.514156449735,157.092422366715,137.185349988814
"ENSG00000138794.10",213.764418060197,272.864238366873,247.134748122489,231.088732580792,207.435963191784,225.924060361081,211.72768727459,229.344548623414,233.713316025849,218.091095139816,189.996916240825,250.512378240444
"ENSG00000123739.11",269.936089959227,268.555855655818,275.714957089035,254.830725654161,282.368778089257,297.490067059311,292.642726997364,280.846482349373,205.058809846435,253.370537000669,223.962845401196,268.406119543332
"ENSG00000285330.1",0,0,0,0,0,0,0,0,0,0,0,0
