"","FBS10-MCF7-diABZI-1","FBS10-MCF7-diABZI-2","FBS10-MCF7-MA2-1","FBS10-MCF7-MA2-2","FBS10-MCF7-mock-1","FBS10-MCF7-mock-2"
"ENSG00000077522.15",0,1.7384193872488,0,1.19010309311074,0,0
"ENSG00000116984.15",1464.20379686962,1316.85268584097,1541.64707225459,1415.03257770867,1374.67109608059,1340.33767140105
"ENSG00000244020.3",0,0,0,0,0,0
"ENSG00000198626.18",1.41742865137427,1.7384193872488,0,1.19010309311074,0,0
"ENSG00000116996.10",0,0,0,0,0,0
"ENSG00000133019.12",52.4448601008479,33.8991780513516,67.8890453836884,64.2655670279798,63.7670802820613,51.1047292388614
"ENSG00000155816.21",0,0,0.942903408106783,0,0,0
"ENSG00000180875.5",0,0,0,0,0,0
"ENSG00000182901.18",0,0,0,0,0,0
"ENSG00000091483.8",598.863605205628,593.670220745466,660.032385674748,584.340618717372,587.392912598218,588.865857365971
"ENSG00000117009.12",4.2522859541228,0,0,2.38020618622147,2.45258001084851,2.32294223813006
"ENSG00000054277.14",160.169437605292,154.719325465143,73.5464658323291,97.5884536350804,131.213030580395,144.022418764064
"ENSG00000203668.3",1065.90634583345,884.85546810964,745.836595812466,647.416082652241,865.760743829524,836.259205726823
"ENSG00000162843.18",1.41742865137427,0,0.942903408106783,0,1.22629000542426,0
"ENSG00000174371.17",661.230465866096,614.531253392452,511.996550601983,460.569897033855,621.729032750098,653.908240033613
"ENSG00000196289.7",0,0.869209693624401,1.88580681621357,0,0,0
"ENSG00000197769.6",0,0,0,0,0,0
"ENSG00000180287.17",0,0,0,0,0,0
"ENSG00000143702.16",508.148171517675,554.555784532368,476.166221093926,535.546391899832,477.026812110035,595.834684080362
"ENSG00000054282.16",240.962870733626,223.386891261471,248.926499740191,242.78103099459,286.951861269276,284.560424170933
"ENSG00000117020.19",0,0,0.942903408106783,4.76041237244295,0,1.16147111906503
"ENSG00000179456.12",11.3394292109941,14.7765647916148,19.8009715702425,21.4218556759933,9.81032004339404,10.4532400715853
"ENSG00000173728.11",0,0,0,0,0,0
"ENSG00000035687.10",523.031172357105,453.727460071937,506.339130153343,480.801649616738,524.852122321581,538.922599246175
"ENSG00000179397.18",4.96100027980994,9.56130662986841,3.77161363242713,1.19010309311074,2.45258001084851,8.13029783345523
"ENSG00000121644.19",355.774591494941,314.653909092033,350.760067815723,362.981443398775,410.807151817126,306.628375433169
"ENSG00000284188.3",0,0,0,0,0,0
"ENSG00000203667.10",364.987877728874,377.23700703299,396.019431404849,348.700206281446,431.654081909338,377.478113696135
"ENSG00000153187.21",9627.17540013403,9086.71813714949,9399.80407541652,9386.34309536438,10266.4999254119,10212.8155499388
"ENSG00000203666.13",81.5021474540204,75.6212433453229,90.5187271782512,40.463505165765,61.3145002712128,62.7194404295117
"ENSG00000162849.16",5.66971460549707,0.869209693624401,0.942903408106783,2.38020618622147,3.67887001627277,4.64588447626013
"ENSG00000185420.19",175.052438444722,149.504067303397,209.324556599706,236.830515529037,197.432690873305,170.73625450256
"ENSG00000162851.8",246.632585339123,283.362360121555,239.497465659123,272.533608322359,311.477661377761,303.143962075973
"ENSG00000162852.14",276.398587017982,312.04628001116,312.101028083345,364.171546491885,311.477661377761,300.821019837843
"ENSG00000143653.10",521.613743705731,549.340526370622,622.316249350477,597.43175274159,518.72067229446,531.953772531785
"ENSG00000153207.16",1814.30867375906,1681.05154746959,1794.34518562721,1901.78474279096,2023.37850895002,1968.69354681523
"ENSG00000197472.15",119.064006715438,115.604889252045,87.6900169539309,114.249896938631,82.1614303634251,80.1415072154872
"ENSG00000135747.11",25.5137157247368,26.076290808732,30.1729090594171,13.0911340242181,14.7154800650911,26.7138357384957
"ENSG00000277462.2",69.4540039173391,49.5449525365909,55.6313010783002,48.7942268175402,41.6938601844247,56.9120848341866
"ENSG00000188295.15",142.451579463114,153.850115771519,115.034215789028,144.002474266399,142.249640629214,108.016814073048
"ENSG00000196418.13",439.402881926023,384.190684581985,389.419107548102,441.528247544083,400.996831773732,409.999305029956
"ENSG00000197617.9",0,0,0,0,0,0
"ENSG00000162714.13",631.464464187236,717.097997240131,622.316249350477,566.489072320711,613.145002712128,601.642039675687
"ENSG00000162711.18",0,0,0,0,0,0
"ENSG00000177535.10",0,0.869209693624401,0.942903408106783,1.19010309311074,1.22629000542426,0
"ENSG00000169224.13",0,0,0,0,0,0
"ENSG00000196242.10",0.708714325687134,0,0,0,0,0
"ENSG00000177489.1",0,0,0,0,0,0
"ENSG00000177476.3",0,0,0,0,0,0
"ENSG00000198452.8",0,0,0,0,0,0
"ENSG00000197437.5",0,0,0,0,0,0
"ENSG00000169214.5",0,0,0,0,0,0
"ENSG00000239395.2",0,0,0,0,0,0
"ENSG00000241128.3",0,0,0,0,0,0
"ENSG00000153230.4",0,0,0,0,0,0
"ENSG00000221888.4",0,0,0,0,0,0
"ENSG00000228336.2",0,0,0,0,0,0
"ENSG00000196772.5",0,0,0,0,0,0
"ENSG00000197591.3",0,0,0,0,0,0
"ENSG00000162722.9",0,0,0,0,0,0
"ENSG00000238243.3",0,0,0,0,0,0
"ENSG00000177462.9",0,0,0,0,0,0
"ENSG00000177275.4",0,0,0,0,0,0
"ENSG00000279263.1",0,0,0,0,1.22629000542426,0
"ENSG00000187080.10",0,0,0,0,0,0
"ENSG00000197454.2",0,0,0,0,0,0
"ENSG00000203663.4",1.41742865137427,0,0,0,0,0
"ENSG00000198128.4",0,0,0,0,0,0
"ENSG00000196071.6",0,0,0,0,0,0
"ENSG00000162727.3",0,0,0,0,0,0
"ENSG00000198601.4",0,0,0,0,0,0
"ENSG00000228198.3",0.708714325687134,0,0,0,0,0
"ENSG00000171180.3",0,0,0,0,0,0
"ENSG00000177212.4",0,0,0,0,0,0
"ENSG00000177201.3",0,0,0,0,0,0
"ENSG00000177186.3",0,0,0,0,0,0
"ENSG00000177174.1",0,0,0,0,0,0
"ENSG00000196944.5",0,0,0,0,0,0
"ENSG00000198104.4",0,0,0,0,0,0
"ENSG00000175143.5",0,0,0,0,0,0
"ENSG00000227152.6",0,0,0,0,0,0
"ENSG00000196240.6",0,0,0,0,0,0
"ENSG00000196539.3",0,0,0,0,0,0
"ENSG00000203661.4",0,0,0,0,0,0
"ENSG00000188558.7",0,0,0,0,0,0
"ENSG00000182783.6",0,0,0,0,0,0
"ENSG00000183310.3",0,0,0,0,0,0
"ENSG00000184022.4",0,0,0,0,0,0
"ENSG00000279301.5",0,0,0,0,0,0
"ENSG00000177151.5",0,0,0,0,0,0
"ENSG00000187701.5",0,0,0,0,0,0
"ENSG00000286015.1",0,0,0,0,0,0
"ENSG00000189181.5",0,0,0,0,0,0
"ENSG00000259823.6",0.708714325687134,0,0,0,0,0
"ENSG00000175137.11",454.99459709114,465.027186089055,489.366868807421,576.009897065597,457.406172023247,574.928203937191
"ENSG00000171161.13",496.808742306681,533.694751885382,507.28203356145,497.463092920288,462.311332044944,545.891425960565
"ENSG00000171163.16",320.338875210585,299.008134606794,274.384891759074,330.848659884785,350.718941551337,342.633980124185
"ENSG00000185220.12",186.391867655716,201.656648920861,165.950999826794,227.309690784151,183.943500813638,209.064801431706
"ENSG00000184731.6",231.749584499693,271.193424410813,235.725852026696,260.632577391251,257.520901139094,252.039232837112
"ENSG00000035115.22",748.402327925613,593.670220745466,660.032385674748,637.895257907355,663.422892934522,665.522951224263
"ENSG00000143727.16",919.202480416213,939.615678807978,1036.25084550936,1010.39752605102,1079.13520477335,1004.67251799125
"ENSG00000189292.16",0,0,0,0,0,1.16147111906503
"ENSG00000151353.15",547.127459430467,572.80918809848,553.484300558682,498.653196013399,567.77227251143,537.76112812711
"ENSG00000172554.12",0,0,0,0,0,0
"ENSG00000115705.22",2.83485730274854,0,4.71451704053392,1.19010309311074,0,0
"ENSG00000130508.11",2963.84331002359,2836.23123029642,2918.28604809049,2862.19793893132,2600.96110150485,2459.99583017974
"ENSG00000186487.21",0.708714325687134,0,0,0,0,0
"ENSG00000032389.13",449.324882485643,493.71110597866,497.852999480382,549.82762901716,588.619202603643,500.594052317029
"ENSG00000171853.16",959.599196980379,1047.3976808174,1038.13665232557,947.322062116146,950.374754203798,984.927508967147
"ENSG00000182551.14",2245.91569810253,2225.17681567847,2067.78717397818,2296.89896970372,2385.13406055018,2270.67603777214
"ENSG00000286905.1",2.83485730274854,5.21525816174641,1.88580681621357,0,2.45258001084851,4.64588447626013
"ENSG00000171865.10",218.284012311637,191.226132597368,214.981977048347,238.020618622147,231.768811025184,228.809810455811
"ENSG00000171863.15",5698.77189285024,5802.8439146365,5959.14953923487,6952.58226995292,6590.08248914995,6587.86418733686
"ENSG00000118004.18",7.79585758255847,10.4305163234928,4.71451704053392,8.33072165177516,3.67887001627277,3.4844133571951
"ENSG00000151360.10",0,0,0,0,0,0
"ENSG00000214866.9",0,0,0,0,0,0
"ENSG00000176887.7",0,0,0,0,0,0
"ENSG00000134326.12",4.96100027980994,10.4305163234928,46.2022669972324,8.33072165177516,0,0
"ENSG00000134321.13",7.08714325687134,1.7384193872488,9.42903408106783,0,0,1.16147111906503
"ENSG00000151692.15",29.7660016788596,39.1144362130981,42.4306533648053,27.3723711415469,22.0732200976366,44.1359025244712
"ENSG00000115738.10",651.308465306476,664.945415622667,1055.10891367149,1018.72824770279,814.256563601706,821.160081178978
"ENSG00000134313.17",1593.18980414468,1538.50115771519,1725.51323683541,1603.06886642016,1606.43990710577,1607.476028786
"ENSG00000143797.12",268.602729435424,265.108956555442,254.583920188832,293.955463998352,256.294611133669,274.107184099348
"ENSG00000151693.11",1736.35009793348,1794.04880764076,1866.00584464332,1833.94886648365,1848.01903817435,1780.53522552669
"ENSG00000119185.13",583.271890040511,598.016269213588,670.404323163923,646.22597955913,641.349672836886,682.945018010239
"ENSG00000119203.14",1446.48593872744,1415.94259091415,1310.63573726843,1372.18886635668,1395.5180261728,1592.37690423816
"ENSG00000134330.19",427.354738389342,426.781959569581,395.076527996742,417.726185681869,424.296341876792,458.781092030688
"ENSG00000151694.15",827.778332402572,752.735594678732,769.409181015135,712.871752773331,749.26319331422,832.774792369628
"ENSG00000134308.14",4104.16466005419,3935.78149273129,4010.16819467815,4023.7385578074,4415.87030953274,4509.99235532952
"ENSG00000115750.17",377.744735591242,344.207038675263,406.391368894024,385.593402167879,400.996831773732,370.509286981745
"ENSG00000134317.18",751.945899554049,731.005352338121,680.776260653098,639.085361000466,737.000293259978,727.08092053471
"ENSG00000172059.11",186.391867655716,212.087165244354,227.239721353735,251.111752646365,262.426061160791,235.778637170202
"ENSG00000205795.5",12.0481435366813,6.08446785537081,7.54322726485427,11.9010309311074,4.90516002169702,2.32294223813006
"ENSG00000171848.16",3079.3637451106,3187.39194652068,2749.50633803938,2896.71092863153,3200.61691415731,3475.12158824258
"ENSG00000115756.13",785.255472861344,817.057112006937,887.272107028483,913.999175509046,781.146733455251,803.738014393002
"ENSG00000115758.14",906.445622553844,874.424951786148,1195.6015214794,1225.80618590406,1167.42808516389,1087.13696744487
"ENSG00000115761.17",938.337767209765,916.147017080119,1008.90664667426,966.363711605918,1081.58778478419,1027.90194037255
"ENSG00000143882.12",68.0365752659649,51.2833719238397,56.574204486407,71.4061855866442,61.3145002712128,55.7506137151215
"ENSG00000143870.13",3625.07377588969,3481.18482296573,3661.29393367864,3647.66598038441,3959.69042751492,3863.0529420103
"ENSG00000162975.5",57.4058603806578,59.9754688600837,22.6296817945628,24.9921649553255,49.0516002169702,38.3285469291461
"ENSG00000150873.12",38.9792879127924,33.8991780513516,28.2871022432035,13.0911340242181,31.8835401410306,24.3908935003657
"ENSG00000162976.13",385.540593173801,393.751991211854,407.33427230213,421.296494961201,310.251371372337,347.279864600445
"ENSG00000134318.16",1970.93453973592,1814.90984028775,1773.60131064886,1763.73278399011,1844.34016815808,1945.46412443393
"ENSG00000169016.17",338.056733352763,305.092602462165,323.415868980627,365.361649584996,351.945231556761,369.34781586268
"ENSG00000196208.14",8911.37393119002,9245.78351108276,5746.05336900274,5879.10927996704,9528.27334214647,9948.000134792
"ENSG00000169006.7",0,0.869209693624401,0.942903408106783,0,1.22629000542426,0
"ENSG00000134324.12",1048.18848769127,1103.02710120937,1243.68959529285,1156.78020650364,1085.26665480047,1152.17935011251
"ENSG00000071575.12",10.630714885307,2.6076290808732,14.1435511216018,13.0911340242181,8.58403003796979,11.6147111906503
"ENSG00000162981.14",21.9701440963012,25.2070811151076,16.0293579378153,21.4218556759933,15.9417700705153,13.9376534287804
"ENSG00000151779.14",902.193336599722,844.871822202918,910.844692231153,919.949690974599,859.629293802403,902.46305951353
"ENSG00000079785.16",1603.1118047043,1494.17146334035,1601.04998696532,1572.12618599928,1796.51485794653,1778.21228328856
"ENSG00000134323.13",6.37842893118421,6.95367754899521,16.9722613459221,17.851546396661,12.2629000542426,13.9376534287804
"ENSG00000197872.11",5.66971460549707,10.4305163234928,16.0293579378153,21.4218556759933,9.81032004339404,11.6147111906503
"ENSG00000214842.6",0,0,0,0,0,0
"ENSG00000163032.12",0,0,0,0,0,0
"ENSG00000163029.16",1228.91064074149,1268.176942998,1177.68635672537,1222.23587662473,1290.05708570632,1444.8700721169
"ENSG00000178295.15",963.851482934502,910.931758918373,796.753379850232,671.218144514455,778.694153444402,886.20246384662
"ENSG00000151379.4",0.708714325687134,0,0,0,0,0
"ENSG00000170745.12",119.064006715438,99.0899050731818,99.0048578512123,104.729072193745,121.402710537001,94.0791606442676
"ENSG00000240857.2",274.272444040921,264.239746861818,269.67037471854,217.788866039265,258.747191144518,221.840983741421
"ENSG00000250741.6",0,0,0,0,0,0
"ENSG00000185013.17",0,0,0,0,0,0
"ENSG00000143867.7",0,0,3.77161363242713,0,0,0
"ENSG00000183891.6",66.6191466145906,66.9291464090789,84.8613067296105,70.2160824935335,51.5041802278187,76.6570938582921
"ENSG00000118965.16",138.199293508991,133.858292818158,194.238102069997,142.812371173288,155.73883068888,160.283014430974
"ENSG00000132031.13",23.3875727476754,33.0299683577272,24.5154886107764,34.5129897002114,24.5258001084851,15.0991245478454
"ENSG00000068697.7",676.113466705526,611.054414617954,722.264010609796,665.267629048902,641.349672836886,574.928203937191
"ENSG00000115884.11",2287.72984331807,2483.33209468491,1934.83779343512,1943.43835104983,1957.15884865711,1988.43855583934
"ENSG00000055917.17",2392.61956351976,2284.28307484493,2589.21275866123,2467.08371201856,2363.06084045254,2455.34994570348
"ENSG00000143878.10",1534.36651511264,1650.62920819274,1773.60131064886,1761.35257780389,1412.68608624874,1433.25536092625
"ENSG00000118960.13",557.758174315774,632.784656958564,593.086243699167,665.267629048902,518.72067229446,522.662003579264
"ENSG00000143869.7",0.708714325687134,0,0,0,0,0
"ENSG00000118961.15",283.485730274854,264.239746861818,266.84166449422,193.98680417705,241.579131068578,233.455694932071
"ENSG00000084674.15",0,0.869209693624401,0.942903408106783,0,0,0
"ENSG00000218819.6",0,0,0,0,0,0
"ENSG00000119771.15",106.30714885307,86.9209693624401,104.662278299853,85.687422703973,85.8403003796979,87.1103339298774
"ENSG00000119778.15",1052.44077364539,1107.37314967749,1138.08441358489,1091.32453638255,962.637654258041,1011.64134470564
"ENSG00000173960.14",541.45774482497,557.163413613241,544.055266477614,558.158350668935,625.40790276637,613.256750866337
"ENSG00000205639.12",7.79585758255847,4.34604846812201,1.88580681621357,16.6614433035503,6.13145002712128,2.32294223813006
"ENSG00000163026.12",182.139581701593,190.356922903744,165.950999826794,177.3253608735,181.49092080279,204.418916955446
"ENSG00000119782.14",2.83485730274854,5.21525816174641,3.77161363242713,0,3.67887001627277,1.16147111906503
"ENSG00000115128.7",744.150041971491,613.662043698827,777.895311688096,791.41855691864,713.700783156917,709.658853748735
"ENSG00000219626.9",31.1834303302339,46.0681137620933,49.9738806296595,65.4556701210905,42.9201501898489,32.5211913338209
"ENSG00000115129.14",399.714879687544,437.212475893074,248.926499740191,282.054433067245,246.484291090275,225.325397098616
"ENSG00000176732.7",9.92200055961987,22.5994520342344,23.5725852026696,17.851546396661,17.1680600759396,17.4220667859755
"ENSG00000276087.2",1.41742865137427,0,0,1.19010309311074,0,0
"ENSG00000186453.13",0,0,0,0,0,0
"ENSG00000198399.16",1140.3213500306,1209.93989352517,1166.37151582809,1181.77237145896,1107.3398748981,1183.53907032727
"ENSG00000084676.16",712.966611641257,722.313255401877,813.725641196154,883.056495088167,748.036903308796,735.211218368165
"ENSG00000184924.6",212.61429770614,186.880084129246,206.495846375386,245.161237180812,164.32286072685,182.35096569321
"ENSG00000138092.11",1024.09220061791,1054.3513583664,970.24760694188,974.694433257693,969.995394290586,1015.12575806284
"ENSG00000138031.15",689.579038893581,684.068028882404,769.409181015135,625.994226976247,895.191703959707,813.029783345523
"ENSG00000115137.12",75.8324328485233,61.7138882473325,92.4045339944648,78.5468041453086,76.0299803363039,77.8185649773572
"ENSG00000084710.14",583.980604366198,606.708366149832,550.655590334361,541.496907365385,573.903722538552,596.996155199427
"ENSG00000115138.11",0,0,0,0,0,0
"ENSG00000119772.19",1243.79364158092,1124.75734354998,1006.07793644994,1174.6317529003,1057.06198467571,1167.27847466036
"ENSG00000138101.20",316.086589256462,266.847375942691,257.412630413152,374.882474329882,289.404441280124,250.877761718047
"ENSG00000143970.18",1945.42082401118,1791.44117855989,1865.06294123522,1753.02185615212,1703.31681753429,1844.41613707527
"ENSG00000084731.15",893.688764691476,1003.93719613618,765.637567382708,810.460206408412,690.401273053856,759.602111868531
"ENSG00000084733.11",2007.07897034596,1913.13053566731,1950.86715137293,2055.30804180224,1954.70626864626,1989.6000269584
"ENSG00000157833.13",26.222430050424,26.076290808732,28.2871022432035,26.1822680484362,42.9201501898489,36.005604691016
"ENSG00000084754.12",3563.41562955491,3329.94233627508,3336.93516128991,3413.21567104159,3561.14617575204,3492.54365502855
"ENSG00000138029.14",847.622333521812,835.31051557305,831.640805950183,866.395051784616,738.226583265402,814.191254464588
"ENSG00000173567.16",19.8440011192397,14.7765647916148,29.2300056513103,17.851546396661,22.0732200976366,36.005604691016
"ENSG00000138018.19",846.913619196125,777.073466100215,854.270487744746,865.204948691505,914.812344046495,931.499837490156
"ENSG00000157856.12",2.83485730274854,0,0,0,3.67887001627277,0
"ENSG00000115155.19",1.41742865137427,2.6076290808732,0.942903408106783,0,0,5.80735559532516
"ENSG00000173557.15",2.83485730274854,3.47683877449761,6.60032385674748,0,2.45258001084851,1.16147111906503
"ENSG00000157884.11",3.54357162843567,0,0.942903408106783,1.19010309311074,1.22629000542426,0
"ENSG00000171303.8",17.0091438164912,19.1226132597368,16.0293579378153,27.3723711415469,30.6572501356064,19.7450090241055
"ENSG00000213699.9",2707.28872412485,2586.76804822622,2157.36299774832,2085.06061913001,2099.40848928633,2095.29389879332
"ENSG00000115163.15",618.707606324868,605.839156456208,491.252675623634,487.942268175402,517.494382289036,554.02172379402
"ENSG00000157851.17",562.719174595584,545.863687596124,439.392988177761,497.463092920288,508.910352251066,456.458149792558
"ENSG00000084764.12",148.830008394298,171.234309644007,150.864545297085,149.952989731953,138.570770612941,148.668303240324
"ENSG00000119777.20",1069.44991746189,1045.65926143015,1089.99633977144,1060.38185596167,1065.64601471368,1066.2304873017
"ENSG00000084693.16",462.081740348011,488.495847816914,447.879118850722,486.752165082291,418.164891849671,435.551669649387
"ENSG00000228474.6",659.813037214722,728.397723257248,618.54463571805,722.392577518217,602.10839266331,743.341516201621
"ENSG00000138080.14",10.630714885307,23.4686617278588,25.4583920188832,19.0416494897718,13.4891900596668,13.9376534287804
"ENSG00000138030.14",314.669160605087,321.607586641028,290.414249696889,278.484123787912,344.587491524216,355.4101624339
"ENSG00000138028.17",484.76059877,480.672960574294,475.223317685819,451.049072288969,399.770541768307,508.724350150484
"ENSG00000143994.14",23.3875727476754,21.73024234061,13.200647713495,4.76041237244295,18.3943500813638,13.9376534287804
"ENSG00000138073.14",1180.71806659477,1221.23961954228,1274.80540776037,1204.38433022807,1200.53791531035,1178.89318585101
"ENSG00000186143.11",0,0,1.88580681621357,0,0,0
"ENSG00000163792.6",0,0,1.88580681621357,0,0,0
"ENSG00000138074.15",1598.15080442449,1715.81993521457,1633.10870284095,1649.48288705148,1459.28510645486,1586.56954864283
"ENSG00000138085.18",682.49189563671,696.236964593145,695.862715182806,705.731134214667,647.481122864007,664.361480105198
"ENSG00000084774.14",3158.73974958756,3195.2148337633,3165.32674101447,3300.15587719607,3553.78843571949,3578.49251783936
"ENSG00000115194.11",48.1925741467251,53.8910010047129,41.4877499566985,36.8931958864328,23.2995101030609,23.2294223813006
"ENSG00000163793.13",2.83485730274854,0,0,0,0,0
"ENSG00000138100.14",8.50457190824561,8.69209693624401,11.3148408972814,26.1822680484362,4.90516002169702,5.80735559532516
"ENSG00000163794.6",13.4655721880555,20.8610326469856,6.60032385674748,13.0911340242181,12.2629000542426,16.2605956669105
"ENSG00000115204.15",491.139027701184,567.593929936734,542.1694596614,465.330309406298,512.589222267339,512.208763507679
"ENSG00000115207.15",1439.39879547057,1520.24775414908,1414.35511216018,1353.14721686691,1527.95734675862,1486.68303240324
"ENSG00000115211.17",790.216473141154,771.858207938468,782.60982872863,858.064330132841,777.467863438978,808.383898869262
"ENSG00000115234.11",1148.11720761316,1111.71919814561,1264.4334702712,1209.14474260051,1112.2450349198,1220.70614613735
"ENSG00000163795.14",30.4747160045468,25.2070811151076,37.7161363242713,35.7030927933221,25.7520901139094,31.3597202147559
"ENSG00000115241.11",4807.20927113583,4971.01023783795,4805.97867112028,4911.55546526801,4853.6558414692,5166.22353760126
"ENSG00000115216.14",4651.29211948466,5215.25816174641,5027.56097202537,5335.23216641543,4572.83543022705,4572.71179575903
"ENSG00000157992.12",90.7154336879531,82.5749208943181,82.0325965052902,72.5962886797549,82.1614303634251,91.7562184061375
"ENSG00000138002.16",428.772167040716,456.335089152811,484.652351766887,496.272989827177,454.953592012399,456.458149792558
"ENSG00000115226.10",0,0.869209693624401,4.71451704053392,3.57030927933221,6.13145002712128,10.4532400715853
"ENSG00000084734.9",0,0,0,0,0,0
"ENSG00000221843.6",1.41742865137427,0.869209693624401,1.88580681621357,0,0,8.13029783345523
"ENSG00000243943.10",147.412579742924,142.550389754402,124.463249870095,152.333195918174,127.534160564123,146.345361002194
"ENSG00000176714.10",85.0457190824561,69.5367754899521,75.4322726485427,95.2082474488589,77.2562703417281,72.011209382032
"ENSG00000198522.14",364.279163403187,325.084425415526,346.045550775189,320.137732046788,371.565871643549,396.061651601176
"ENSG00000119760.16",796.594902072339,784.896353342834,745.836595812466,746.194639380432,651.15999288028,709.658853748735
"ENSG00000163798.14",896.523621994224,830.964467104928,745.836595812466,810.460206408412,890.28654393801,852.519801393734
"ENSG00000243147.8",298.368731114283,299.877344300418,259.298437229365,268.963299043026,291.857021290973,289.206308647193
"ENSG00000171174.15",60.9494320090935,53.8910010047129,57.5171078945138,60.6952577486476,42.9201501898489,41.8129602863412
"ENSG00000158019.21",232.45829882538,239.901875440335,296.07167014553,280.864329974134,219.505910970942,269.461299623087
"ENSG00000075426.12",1492.5523698971,1464.61833375712,1128.65537950382,1017.53814460968,1391.83915615653,1326.40001797227
"ENSG00000163803.13",2.1261429770614,3.47683877449761,0.942903408106783,0,0,1.16147111906503
"ENSG00000213639.11",2688.1534373313,2592.85251608159,2992.77541733093,2824.11463995178,2938.19085299652,2844.44277059026
"ENSG00000163806.16",2.1261429770614,0.869209693624401,2.82871022432035,1.19010309311074,1.22629000542426,1.16147111906503
"ENSG00000171103.11",301.912302742719,329.430473883648,305.500704226598,299.905979463906,324.966851437428,303.143962075973
"ENSG00000163811.12",2197.7231239558,2076.54195806869,2088.53104895653,1844.65979432164,2381.4551905339,2159.17481034189
"ENSG00000189350.13",9.21328623393274,7.82288724261961,3.77161363242713,3.57030927933221,2.45258001084851,0
"ENSG00000179270.7",0,0,0,0,4.90516002169702,0
"ENSG00000115295.21",64.4930036375292,67.7983561027033,37.7161363242713,60.6952577486476,30.6572501356064,42.9744314054062
"ENSG00000171094.18",0,0,0,5.95051546555368,0,0
"ENSG00000119801.13",467.042740627821,508.487670770275,480.88073813446,464.140206313187,407.128281800853,413.483718387151
"ENSG00000213626.13",0,1.7384193872488,0.942903408106783,2.38020618622147,0,0
"ENSG00000172954.14",438.694167600336,386.798313662859,409.220079118344,403.44494856454,515.041802278187,457.619620911623
"ENSG00000162949.16",173.635009793348,220.779262180598,139.549704399804,142.812371173288,128.760450569547,185.835379050405
"ENSG00000158089.15",250.176156967558,241.640294827584,299.843283777957,268.963299043026,268.557511187912,295.013664242518
"ENSG00000214711.10",7.08714325687134,6.95367754899521,13.200647713495,3.57030927933221,7.35774003254553,8.13029783345523
"ENSG00000013016.16",496.808742306681,499.795573834031,519.539777866838,509.364123851395,591.071782614491,581.897030651581
"ENSG00000158125.10",0,0,0,0,0,0
"ENSG00000277893.2",0,0,0,0,0,0
"ENSG00000162959.14",53.153574426535,58.2370494728349,51.8596874458731,49.9843299106509,45.3727302006975,48.7817870007314
"ENSG00000162961.14",598.154890879941,516.310558012894,579.885595985672,633.134845534912,629.086772782643,635.324702128573
"ENSG00000021574.14",463.499168999386,449.381411603815,476.166221093926,466.520412499409,458.632462028672,482.010514411988
"ENSG00000152683.14",399.714879687544,390.275152437356,404.50556207781,372.502268143661,440.238111947308,371.67075810081
"ENSG00000091106.19",0,0,0,0,0,0
"ENSG00000119820.11",775.333472301725,806.626595683444,816.554351420474,819.981031153298,801.993663547463,753.794756273206
"ENSG00000115760.16",4966.66999441543,4959.71051182083,5265.17263086828,5015.09443436864,5005.71580214181,4887.47046902566
"ENSG00000018699.13",344.435162283947,264.239746861818,360.189101896791,303.476288743238,394.86538174661,397.223122720241
"ENSG00000049323.16",1432.3116522137,1262.96168483626,1627.45128239231,1505.48041278508,1280.24676566292,1432.09388980718
"ENSG00000152689.18",0.708714325687134,1.7384193872488,4.71451704053392,0,0,0
"ENSG00000119812.20",644.930036375292,578.024446260227,647.77464136936,643.845773372909,646.254832858583,617.902635342597
"ENSG00000150938.10",571.22374650383,498.926364140406,635.516897063972,590.291134182925,532.209862354127,477.364629935728
"ENSG00000171055.15",444.363882205833,485.019009042416,513.882357418197,498.653196013399,445.143271969005,458.781092030688
"ENSG00000205221.13",2.1261429770614,0,0,0,0,0
"ENSG00000115808.12",1054.56691662246,1125.6265532436,1064.53794775256,1084.18391782388,1123.28164496862,997.703691276863
"ENSG00000008869.12",781.711901232909,657.122528380047,707.177556080088,804.509690942858,689.174983048432,782.831534249832
"ENSG00000152133.17",241.671585059313,276.40868257256,273.441988350967,254.682061925698,291.857021290973,320.566028861949
"ENSG00000055332.19",2055.27154449269,1911.39211628006,2771.19311642584,1911.30556753584,1643.2286072685,1494.8133302367
"ENSG00000138068.12",0,0.869209693624401,0,0,0,0
"ENSG00000218739.10",352.231019866506,310.307860623911,344.159743958976,286.814845439688,355.624101573034,364.70193138642
"ENSG00000115816.15",886.601621434605,832.702886492176,957.046959228385,991.355876561244,1008.01038445874,1011.64134470564
"ENSG00000003509.16",248.758728316184,244.247923908457,273.441988350967,245.161237180812,234.221391036033,238.101579408332
"ENSG00000115825.11",389.792879127924,352.899135611507,358.303295080578,332.038762977895,378.923611676095,422.775487339672
"ENSG00000115828.17",9.92200055961987,2.6076290808732,8.48613067296105,1.19010309311074,3.67887001627277,1.16147111906503
"ENSG00000163171.8",36.1444306100438,30.422339276854,27.3441988350967,28.5624742346577,33.1098301464549,11.6147111906503
"ENSG00000115841.21",43.9402881926023,47.8065331493421,38.6590397323781,42.8437113519865,42.9201501898489,36.005604691016
"ENSG00000138061.12",258.680728875804,254.67844023195,312.101028083345,276.103917601691,263.652351166215,269.461299623087
"ENSG00000119787.14",1064.48891718208,1024.79822878317,1001.3634194094,1002.06680439924,1032.53618456722,1069.71490065889
